0	-100.0	100.0
1	-100.0	100.0
2	-100.0	100.0
3	-100.0	100.0
4	0.028175254055617494	0.02947895195087291
5	-99.99073034141563	100.0
7	-99.93457706008262	100.0
10	-0.029478951950807186	99.31706085350561
13	-91.88836946219685	100.0
15	0.0	100.0
16	0.0	100.0
17	0.18515166950973896	0.19371882710530602
18	-99.9801770454643	100.0
19	0.5568362668175353	0.5826016518411882
20	-100.0	100.0
21	-1.000017846308765e-10	100.0
23	-100.0	-0.0
24	-12.830028728162077	100.0
25	0.0	99.79626671268485
26	0.03354196911409522	0.0350939904176202
27	0.03354196911409522	0.035093990610667966
28	0.0	99.79626673598523
29	-100.0	100.0
30	-100.0	100.0
31	0.004695875675977845	0.004913158658467864
32	-100.0	99.48741023203385
33	-100.0	100.0
34	0.15634515559524553	0.1635794062547996
35	0.187163554572777	100.0
36	0.33012609757535927	0.3454013706084993
37	0.1871635545727628	100.0
38	0.01690515243350399	0.017687371170480137
39	-100.0	5.684341886080801e-13
40	0.3905016419807339	0.40857055336019243
41	0.3301260975753735	0.3454013706085419
42	-0.34540137060844245	-0.33012609757534506
43	0.018515166951051487	0.019371882710487398
44	-99.96296966609839	100.0
45	-100.0	99.96296966609822
46	-100.0	99.6170848805935
47	-99.96296966609839	100.0
48	0.0	100.0
49	-100.0	100.0
50	-100.0	100.0
51	-100.0	100.0
52	-100.0	100.0
54	0.03622532664322284	0.037901509859521405
55	0.03622532664322284	0.03790150965102982
56	6.708393822819045e-06	7.018798083524042e-06
61	-99.84637778145776	100.0
62	-99.84637778145776	100.0
63	3.957952355460037e-05	4.141090869280717e-05
64	0.4732656874175234	0.5765682096593707
67	-100.0	100.0
68	-100.0	100.0
69	-46.98451243701175	46.633443268271776
70	-99.35815877105411	97.98793850186254
71	-100.0	98.1766720305032
73	3.15	100.0
74	0.060375544405289396	0.06316918275174135
75	-100.0	100.0
76	-100.0	100.0
77	0.15634515559523926	0.16357940625480294
78	-100.0	100.0
79	-100.0	100.0
80	0.02817525405579424	0.029478952072524003
81	-99.9907303414156	100.0
82	0.009086519433008533	0.00950696200413148
83	-99.93457706008235	100.0
84	0.012721127206187788	0.013309746805788336
85	0.09086519433013507	0.09506962004132902
86	0.0	23.493172112721453
88	0.0	100.0
90	0.20594769036166483	0.2154771011630885
91	0.27571498611774814	0.28847260123283813
92	0.0	100.0
93	0.004326914015713532	0.004527124763877732
94	0.0	99.79807734593315
97	0.0	100.0
99	0.09794254981310502	0.10247445201956396
100	0.0	99.79807734593314
101	-99.76446829288084	99.93004350794757
104	-100.0	100.0
105	-0.017336431266301133	99.79626675044034
107	0.0	100.0
108	0.21869363862511193	0.22881281764470424
109	0.23720880557488142	0.24818470125773545
111	1.341678764563809e-05	1.4037596167270135e-05
112	0.0	99.57653243918318
114	0.2757149861178627	0.2884726012328382
116	0.5568362668175353	0.5826016518411882
117	0.18515166951083017	0.1937188271042345
118	-100.0	100.0
119	0.23720880557488142	0.2481847002334101
120	0.23720880557488142	0.2481847002334101
121	0.05011170185645142	0.05243042168392459
