,0,1,2
0,-0.005754533447372593,-0.005464248652891178,-0.005735354249458741
1,-0.0066430704056402515,-0.006545491022596847,-0.0063821396489202745
2,-0.0013686042454190731,-0.0004680315641420571,-0.0006398707495520882
3,-0.0002713188001921277,0.0005075029955302958,0.0004238679102798115
4,0.0002020701277899376,-0.0030402250468010606,0.0025049800821373485
5,0.0015659257866036719,0.0004745632567697294,-0.0009446808537480196
6,-0.0023263081850562898,-0.0022488088462506196,-0.0009962001717801691
7,-0.003487611094153206,0.0012627277859601895,0.0010900479793599374
8,-0.0033094880163448198,-0.002138036241669942,-0.0054972982339651175
9,0.0005206904777816443,-0.0003181995853577105,-0.0003668815442319055
10,0.0020267971803151308,0.00045576684190827614,7.226158055719451e-06
11,-0.043235181806509156,-0.02460526048517205,-0.0011659926970779822
12,0.05295551710250318,-0.005324883202397752,0.002034226573406284
13,-0.0027230901525669518,0.00505169859648995,-0.003395961569321821
14,-0.0026373201515753055,0.0035734900772722428,0.013929396057161052
15,0.007685969237346008,0.04143144484893423,0.050686298856325335
16,0.06616085854861072,-0.0026226149050433546,0.003120510752156332
17,0.011031711868458633,0.03371127101041799,-0.00199874944055106
18,0.0005037738243522837,0.010287012539299322,0.00415079480595797
19,-1.8206076190839735,-2.997076973673781,-0.9498528745861096
20,1.900827563240223,1.0365063910058911,1.3726688910187392
21,-0.36391961125403965,0.36976704718738795,0.7384002072783917
22,9.799796737644608e-06,-8.304737620331496e-06,-1.656551024592512e-06
23,-1.2174762820418554,2.2919167870479766,-0.28520947491652143
24,-0.0979611335204666,-0.003366804081034844,0.15048748208536192
25,-1.7621003874380157,-1.529887206799932,-0.5125649350960887
26,4.07190874172769,1.0337178129707896,0.8387210256545816
27,-0.6933182495121782,0.449496309610192,0.673124506410076
28,-0.324501491754016,-0.4679708877937388,-0.60585836968895
29,0.070665318355013,-0.10443155260104774,-0.7695997911052246
30,0.08082821661225634,-0.40908453747374046,-0.972995687118063
31,-0.047376058611331685,-0.523931905068287,-1.0396129519973882
32,-1.6223949828512407,0.1364333053997995,-0.9106630830365491
33,-1.3915953949921103,0.6385248804146809,0.9574697759111455
34,-0.046078086488027935,0.5278409943894355,0.24690137431577935
35,0.2977657792685687,2.212833319939997,1.2566291166093682
36,-0.21895655295350677,-0.8558288613135471,0.3859394321156466
37,1.4562133507126511,1.6351286256000097,0.15515767942768535
38,0.0011999575339152533,-0.02719666289466332,0.16166334171931238
39,1.130480332632833,0.02993296057185542,2.0569042922442735
40,2.0131876284765267,0.06703409095922537,0.014364664949062508
41,-0.7214501483844474,0.655676039286637,1.9456891244671228
42,0.47683387851046183,-0.4233432590679393,-0.6428046858280142
43,0.37161556699280285,0.003247511026543198,0.35042210006930175
44,-0.6285033654071898,-0.17823762486492273,-1.665488599767246
45,-0.9009114523278876,0.05331368104721219,0.15775299318212957
46,0.1496101798505993,0.3730746970415721,-0.24588188116860366
47,3.650511116963982,1.1497404563224762,1.2891232738022704
48,0.3960498986414715,0.7482074357985549,0.13297942008080552
49,0.045975467710828034,0.7027834267310326,0.06786317559286519
50,0.47212984732213165,-0.04431635884681972,-0.4078487195465641
51,-1.188175299070839,-2.178121382766572,-1.8277265201903252
52,0.15153701817240114,-0.07215582980739742,-0.2348229429778622
53,-0.6146905829216122,-0.18333562075290202,-0.0054324514134904715
54,-0.3020755718038263,0.02544399546534697,-3.5044618021711287
55,-0.6142156247564935,-0.23617322866964607,0.020896157303561855
56,-0.11713446676745932,-0.1265915415839543,-0.5942863154380474
57,-1.0702543886799902,1.9673819310072835,1.216029959708997
58,0.1221497615342287,-0.38675288858758733,-5.4896632747501295
59,1.2299660727679225,0.055872633391430344,0.7101063365929976
60,-0.9310487640737731,-6.319664139343159,-6.150507178226685
61,-0.9038510901667033,1.7855809111143355,-0.2079849867817724
62,-0.07978254161764445,-0.05921362647826132,-0.22411273261957468
63,0.43979936835064765,-0.16643569957149013,-0.8234356067647979
64,0.11055624227936639,-0.12207689224844784,-0.14113728966772093
65,-0.8483361058391138,-5.4751264014401,0.24204386361729566
66,-0.21851546964710297,0.12005372058680062,2.6529055814119205
67,-0.07246180898946024,0.03685466476196313,0.05948683687206954
68,0.9713733541070773,0.11677876157044922,-0.045460135614987476
69,-0.4202789029792092,-0.516136075900398,-0.22740081989479274
70,-0.003875567446189266,-0.26150207662715524,-0.15231787794835058
71,-0.3079000717670059,-0.32083636502068974,-0.09618463823037579
72,0.8793909265413598,0.8754076329895872,1.4181634252249733
73,0.13417488319540052,-2.4778012775741898,0.45040697739542773
74,-1.2979702980712473,-1.2863338434831246,-2.2109681401046153
75,-0.13196724821731254,0.0023031999116774537,0.045046095313667794
76,0.3194054868832622,-0.08492153548545472,-0.15702982549730565
77,4.974538532636709,0.1505319716519647,0.02677686072059012
78,-4.090849146254909,-0.013606029137634893,0.15578030658177783
79,-0.5216054866628671,0.8135639889330797,-0.23196239360942567
80,0.11266684942464886,0.039033029837514256,-0.17283309126823113
81,0.779135377235244,0.018627270280586125,0.7059903291725895
82,0.5911852441779717,-0.01319197906812522,-0.004761671802466241
83,-3.5276030510602223,-3.1311010796487375,-1.5712063462415953
84,2.9891162711134696,2.9160191337715906,3.0116990212795978
85,-0.142131334919567,-0.0889725032313668,-0.11482353022291102
86,0.04945735947528881,-0.05756687837305009,-0.3752845124864402
87,0.03695089118378301,0.014402545040085844,0.2317605173687996
88,-0.5108748701402125,-0.1336856183577344,-0.035618901382483074
89,0.577197562903217,1.250294602687347,0.5338128223731411
90,0.040757223346443064,-0.04926367670636704,-0.32640073935574293
91,0.32190654433355903,-0.46303374581036083,0.0709676125290316
92,0.03656194345388266,-0.04430149470512525,-0.28892422124972694
93,-0.552316149584972,-0.19328879948945948,-2.447768962172205
94,-0.5125346944878927,-0.06461971834377682,-0.012452010776193803
95,-0.09191489990997265,-0.05709225259428656,-0.20879738291169184
96,0.059607380059907324,-0.3536026575643976,-0.2405450103579229
97,-0.03845009253016179,0.03770828743804292,0.250468754823583
98,0.03493666443903916,-0.03426144042759632,-0.2275831093433075
99,-0.03201280519903195,0.031395297489360895,0.20853534198182325
100,0.029541924847467947,-0.02897241214964542,-0.19243036453938517
101,-0.027422468880024854,0.026892257824459902,0.17863543344833432
102,0.15613594756123297,-0.5865685338920107,0.3500174044475504
103,1.2031563463375023,0.630739755986413,0.7806645130181443
104,-0.6811532456482123,-0.13070379414121147,-0.08264688617867937
105,-0.09922329008854802,-0.12420412029066327,-1.7164732627239796
106,-0.09193124171770643,0.5381022447010214,0.9260423958177917
107,-1.8278744017396829,-1.0925221263464675,-0.9786971750437669
108,0.08026761487666619,-0.2751622713953521,0.0925532218664612
109,1.322828819546307,-2.4529808747832664,0.5243728443261854
110,-0.1894769630989507,-0.2463756010314343,0.15176047255359051
111,0.20500003983608364,0.2993871548536866,-0.19376753311920059
112,-0.09193245667282197,0.08208189519328428,-0.21453174938561134
113,-0.058576837963198666,0.24247049412982224,-0.2903037394249279
114,0.0292458638257206,0.10044551101181304,0.0015985304410147752
115,-0.25281679821331576,-0.5399082382897148,-1.7306386308674957
116,-0.15717117857575424,-0.03172142257363936,-0.04193897519076265
117,0.15824515128217087,0.09441526322755345,0.8522865020593561
118,0.5384946026609653,-0.3865276065529638,0.16432626146914897
119,0.11839979098298407,0.11911994991741136,0.19152781810598632
120,0.37964076871683117,1.0478565523336152,0.37443923756233766
121,-1.520496962398079,0.14225567571529452,-0.028597025541198386
122,-3.931254757825183,-1.1995426427602027,0.05271978117772275
123,1.844228358105998,0.35772664201345433,0.2401041186492763
124,-0.9070959931413001,-1.3219976019535,-0.1951399574476088
125,-0.24622321121163798,0.030642642316100106,-0.017701869187956583
126,0.08334001289769165,-0.08304608493718595,-0.05842384015108015
127,-0.1648707604466391,0.07055047728974907,0.03191702747050431
128,-0.2544559889876146,-0.24870941971612692,-0.36267326233413233
129,-2.0733992079074475,-2.4399227095918246,0.03906288224879652
130,-0.01544893963309203,0.2751300600637785,-0.2582977378108199
131,0.6976843307333854,0.29257192492564255,0.01957900531952653
132,-0.35711952830462046,-0.05215744251093343,0.1389645620490736
133,1.9459792215521805,1.5310387252745952,0.691474154915906
134,0.10744644027598396,0.05123369172099368,-0.16585247603832526
135,-0.4173357909521402,-0.4870073884765947,0.20587633297584376
136,-0.9544999686311574,-0.5740280315310443,-0.6226115183216117
137,0.08662304838410645,0.034280095888245606,-0.16199043677762318
138,-0.2234243133571854,0.5388712335642828,-0.12246722325037723
139,0.16656947550673393,0.0669687577423324,-0.025778072566044145
140,-0.02596564419839023,1.11584180202948,0.022460194984471684
141,-0.16077166037290502,0.7248168239518464,-0.15569540180254565
142,-1.15199521233112,6.794723915732882,0.4856703461405389
143,-0.3614188906362492,-0.13191595508647996,-0.17396516584290253
144,-0.5118179842915552,-0.03488370891203209,0.013528070985522141
145,-4.4341116242965,0.3410689828882475,-0.3454565903566187
146,0.09577164551776007,0.1625203717481298,-1.3942468987507306
147,-0.48931387036736834,-0.28610021899948795,0.668732486940017
148,0.13626403522675895,-0.4648394877984114,0.3900729421911832
149,-0.36164803647840676,-0.09236509474688002,-0.09965725008683085
150,0.11608464841243321,1.1021380130144625,0.4293452509384971
151,-5.126594320240903,-2.460633122793843,-0.6704823585283638
152,0.021810503495058208,-0.14614462108220455,-0.3226935101544243
153,0.3874671804935772,0.09143116771648402,-0.005187967594994807
154,-0.026984880822169502,-0.00868779587684059,-0.012629042479821186
155,0.7322329920161905,0.15799373396877886,1.1431057622393601
156,0.3180210185836932,2.614563695886894,2.7029218612564345
157,0.01768630896934428,-0.18446797963283418,0.15871529920185182
158,-0.016657574647301082,0.16883807328191705,-0.14653965418203388
159,-0.015246251383449858,0.1582283444854713,-0.1363835117138145
160,-0.01411480164195341,0.14766400446783362,-0.1269190237290016
161,-0.11401962311999118,0.14570888884278568,-0.09927125719716152
162,0.0812226222739702,0.004773968060408235,-0.13645923972932159
163,-0.0009298275193886204,0.006978331426493219,0.3435052717155489
164,-0.0013329905729611913,-0.002644621659745086,-0.006668705904773764
165,0.021874629633749407,0.02350227679775485,-0.001967940123210935
166,0.17347207315965918,0.43532719228541317,0.4908246118302708
167,-0.6046552036325402,-0.6298943435260861,0.3167296370032409
168,-3.608572648939309,0.08803488346677274,4.898536081376526
169,0.46455654486798703,0.22185310850943146,-0.0544760830067983
170,0.32690265380828604,-1.328243235767851,0.32711015556972706
171,-1.2846079397784393,-1.5208192956130182,-1.2598382604566765
172,0.7581147477352987,-0.22112457026107535,-0.7365044786022119
173,-0.16333480389227445,-0.11800012695009113,0.052646826950282645
174,0.2917116839351506,0.10334536255626038,-1.5380307462722909
175,0.2079538423225001,0.7089091025322775,0.7790432362568245
176,-0.2256856685678136,-0.26823449286228546,0.3121615826741072
177,-0.5661858841745634,0.22739042581484967,1.8155151025252518
178,-0.1304874549893566,-0.15768107555288563,-0.75098268121244
179,0.5232243200327928,0.43389429704681326,0.3611515110141466
180,0.21973960693874184,0.02706807481416813,-0.19342141905099666
181,0.3127274795783615,0.2727845853941464,0.19545293066638847
182,-0.022802557395710056,-0.13231175866474781,-1.0266783062640952
183,0.7089666596552472,-0.5524156253644043,-0.04554235492117358
