,0,1
0,-0.005807614140579267,-0.00464513929493768
1,-0.008345305466161239,-0.008915794322386737
2,-0.0029330930256976705,-0.0012520579148104106
3,-0.0035036623516563506,-0.0028836047355595075
4,0.00855951243450903,-0.004455840076123409
5,0.0034085437763207303,-0.004588385441659384
6,-0.005598220901781276,-0.005464495053501234
7,0.0001282926252726069,-0.00019332078456032984
8,-0.010434519870847765,-0.006162381121673013
9,-0.0018554931312336532,-6.340045865027013e-05
10,-0.008500112437431992,-0.004656553005795387
11,0.0033618660453062646,-0.009695013535656176
12,-0.14521173844463506,0.02171686956525545
13,-0.13077858560607952,-0.12658028736255245
14,-0.031033367264019337,-0.012335620445438136
15,-0.5327318899949766,-0.3707449374967527
16,-0.21245325631655976,0.0887504106501641
17,-0.1748936948168861,0.022247525482103934
18,-0.4730170309396185,-0.19781479119589152
19,-0.22693441360343827,0.1467035508160634
20,-0.06919239767552057,-0.0967740382814501
21,-0.1878016504767344,0.5550165132227444
22,-0.67136926055846,-0.7816009361024877
23,-0.9676469823070837,0.04195254273669534
24,-0.34839952809730385,0.2949019170150951
25,-0.19498850384086056,0.18606754875353856
26,-0.29232646596413364,-0.2992455932736961
27,-1.9820490945639835,3.3961665073428877
28,-0.6192518195985662,-1.0046779095367553
29,-0.0548125551394438,-0.019824480452747407
30,-0.3338907384557407,-0.6704419505203404
31,-1.18555290422652,-1.3698742217926652
32,-1.6186739071780918,0.20768620030098336
33,-2.492451704959413,-0.9944315076884279
34,0.14023650215253325,0.40883025278384566
35,-1.0641024508544792,-0.10264420468980452
36,2.9824147542247363,-0.15020464257265406
37,0.2124117272967859,0.08512807810561816
38,-0.16603489051628537,-0.5075403744480741
39,0.07548546674300316,-1.5186959564579592
40,-1.7054575581927727,0.08255779915276265
41,-0.2764368614755872,-0.0874113230941697
42,0.0950805971616003,0.8804246589820323
43,-0.6135142489924302,-0.3053570742899117
44,-0.5974219621948693,0.7591546393583506
45,0.13351728208015795,0.195210946627825
46,-0.26446959335389764,2.2363275291821143
47,-1.7365369594962015,0.4170931370080303
48,-0.08554253596524349,0.5157919854546168
49,0.8508112871677604,1.5694095629696017
50,-0.0955186052701816,0.04416335759819414
51,-1.508444361372763,-1.037402305845653
52,0.6938735077630217,0.9792494379644219
53,-1.0635544622203357,0.26609209663443995
54,-0.33542154454427986,-0.04927788145394291
55,-0.6373513676445639,-0.6072378214862718
56,-0.3623041991017015,-0.3381155843512533
57,-0.30777963463935654,-0.26567309046762794
58,0.17650422779955227,0.12055571917987261
59,0.23098217660092085,0.05852904156523784
60,-0.5275324569452077,-1.449245143335728
61,-0.6376782484582468,-0.027681459437061115
62,-0.3192720850262007,0.781718696326392
63,-0.5383859405243437,-1.0610268372879048
64,-0.9678424728557772,0.7365977712585199
65,-0.054599629010968445,-0.31535075525585976
66,-0.4802651672820416,0.02469374949264481
67,1.134627772831048,1.530137519765831
68,-1.5257201597868977,-0.20895208616161481
69,-0.9097517040140356,0.1929566884822321
70,-0.2925748240119039,-0.3231101719287791
71,1.2740340170707414,-0.1661047380798457
72,0.11415015859731281,0.29606384548230325
73,-0.5477366429038153,-1.415512700734928
74,-0.03127319124853096,0.1038048297002382
75,-0.22301271240431175,-0.17911044325533929
76,-0.5264058895067804,0.07484053925802464
77,-0.15500513337124786,-0.19771331364973904
78,-0.20167495614284864,-0.21890175365082312
79,0.0048981610023483045,-0.06976548168308593
80,-0.18782199475830832,-0.19962151980989434
81,1.2433337105716453,-0.8483150074737444
82,-0.5875307602640426,-0.37581957092022966
83,-0.02271275617514489,0.06908338404254695
84,-0.434084287575118,0.1576832945249752
85,-1.1340683165170728,-1.3291261896117381
86,0.1896928991799096,0.24652041317156723
87,0.07721976362405075,-0.20755412352965993
88,-0.0567078938651837,1.3636123371232438
89,1.0427538931299791,-0.830385172439434
90,0.16832625071072044,-1.3448926772532692
91,0.3739914341344101,0.5453530477284362
92,-2.1447266204811726,1.434492267232906
93,-0.9291501831471956,-1.2042796535029354
94,1.2153905637563656,1.0928367503368126
95,-0.09053303486980716,-0.26105238351009175
96,-0.6416980189523479,0.6628756345427637
97,-0.5976129350455383,0.5173174590225419
98,0.12867299066191115,0.16495858987295414
99,0.24886407784882042,0.2894803878381281
100,0.2867541029439783,-0.6035718773203178
101,1.7925996398079358,-0.407065636215956
102,-0.11495111245000157,-1.7863795203064685
103,0.1967245589227603,0.18330113391333386
104,-0.5708372993187675,1.0329417996399117
105,0.940513199994159,0.40246293662296795
106,1.675192640475901,0.2790751995177676
