,0,1,2,3,4,5,6,7
0,-0.008452022431311903,-0.008911551951837998,-0.008831415455934386,-0.008478372713345771,-0.008897315618575324,-0.008455641786554634,-0.0084519634398355,-0.008616313846166455
1,-0.0003748031617177852,-0.00030411106931378364,-0.0007267220933823923,0.0005369814553233671,-0.0001578791714522423,0.0005816906360073536,-0.0003307403672898792,0.00044170891828675417
2,-0.0010101307268995869,4.776850287552574e-05,0.004825598552564232,0.004558875770167116,0.002996006332250074,0.0002720893007027316,2.7502392962690923e-05,-9.667016883957318e-05
3,0.0051515283059722725,0.0011112181411716399,-0.003328574309857844,-0.001122193463844288,-0.0023055570679419023,-0.000566877005327569,0.005122415356898764,-0.002461037157793666
4,6.341211561238934e-06,-0.005137581870755258,-0.0016105572497649944,-0.0027571899736411535,-0.004822685038730854,-0.00705525873696607,-0.0002161688501169731,0.0035725020847815927
5,-0.0039467710150596896,-0.0028671256409262707,-0.004132106886472343,-0.0012176575196112904,0.001750574094443129,-0.001090963117611733,-0.0039856299843157505,-0.0026286598055803006
6,-0.0006211350450074458,0.006093381234304101,0.005437505007468647,-0.0010455523192194314,0.007873538042379056,0.007932102221286666,-0.011366325704109146,-0.0030237391091659017
7,-0.002615806526340629,-0.002678522857493268,-0.00336164182106886,-0.0006078629103239616,-0.0019680755390258215,-0.00016298713524965484,-0.0032082082286926717,-0.0020225284713002844
8,-0.0012453512499748603,-0.0006734588356064102,0.000667895972826173,-0.001667488396690663,-0.00016169669573177307,-0.0008346775145524068,0.006753274500193209,-7.290638075966759e-05
9,0.006265134229381259,0.00035747046692887293,-0.0008647447202900227,-2.3031723722630687e-05,0.002691789705024478,6.187542292663231e-05,0.0028323279063782562,-0.0011085429371825546
10,0.17110217839350925,0.03148429890722678,-0.048588603803800784,0.0023764441751460016,0.04585729290301005,0.006464535244687458,0.1845490590187443,-0.011546784814197986
11,0.16469505969511938,0.05648503914716986,0.014924701739193684,0.005139924924099823,0.06210745390839322,0.0008553158951793671,-0.06855844448765422,0.026826542101192532
12,0.05739803067260741,-0.058410289318621904,-0.10876603734879466,-0.0021035147644205923,-0.10436389111450654,-0.10777789354712324,-0.10579156847469687,-0.09927913927104419
13,0.005764312073083357,0.006186564801363212,0.007348537080301445,0.02004421423264197,0.019473430562733405,0.15928432749935945,0.3183058633758234,0.1554628802678849
14,-0.05231141266422866,-0.044002326717308145,-0.06935364951680474,-0.05567282280724509,-0.05350769615303538,0.012316513417938803,-0.10254840212216071,-0.04413246327165111
15,0.2583151562299083,0.06787545785086979,0.00831009732336978,0.0015222727529768704,0.001865222286146483,-0.0002056724844215539,-0.16263831525189462,0.016425742822099756
16,-0.13568001904626645,-0.04132552147573325,-0.060514849290433145,0.006317964641433088,-0.014388414127047465,-0.07710830063431537,0.004145296201908959,-0.03863075551672839
17,0.040701055623262164,0.04767760975336261,-0.05762319067241705,-0.005717166336778053,-0.029729778922359625,-0.033551121234578145,-0.3977752999435527,-0.03208957154129085
18,0.2275208833738443,-0.4947348037951128,0.03698055888952686,-0.5152174132022945,0.1899247880654807,-0.5517295640917053,0.2434522265588914,0.25310553470659475
19,-0.6981120816938213,-0.19434692360295083,-0.19312458799683083,-0.0764816682820564,-1.0388930055265926,-0.1944942974367556,-0.7721828996989711,-0.1939283185013914
20,-0.5716384330435663,-0.7238376168042161,-0.7224166217124806,-0.5108280357106671,0.08513315922582565,-1.0987133549552366,-0.6884519284014347,-0.23478183925583737
21,0.5357822416283445,-0.9560562050611582,-1.3879843607735736,-0.573030968498918,-1.4699473282007354,-1.3899386732645878,1.6110272394796121,0.04804954582255505
