,rxn,lb,ub
321,SUCCabc,-100.0,-0.0
322,SUCCt22,0.0,100.0
323,SUCFUMt,-100.0,-0.0
324,SULabc,0.0626083988694217,0.077398717366064
325,THD2,-100.0,100.0
326,TMAOR1e,0.0,-0.0
327,TMAOR2e,0.0,-0.0
328,TREpts,0.0,-0.0
329,biomass_ce,0.26863755045054916,0.3320992425322231
330,biomass_EX,0.26863755045058124,0.3320992425321908
331,OROTex,0.0,100.0
332,DCTA,-99.95988727392123,0.14136607347913355
333,EX_oro,0.0401127260787766,0.1413660734791382
