,rxn,lb,ub
336,PTPATi,-4.141090869280717e-05,4.141090869280717e-05
337,PUNP1,-100.0,100.0
338,PUNP2,-100.0,100.0
339,PUNP4,-99.88386997307565,100.0
340,PUNP5,-99.01848891592603,100.0
341,PUNP6,-0.017336431266301133,98.9004445016599
342,PUNP7,-100.0,100.0
343,PYAM5PO,0.0,46.98451196555207
344,PYDAMK,0.0,100.0
345,PYDXK,0.0,100.0
346,PYDXNK,0.0,100.0
347,PYDXPP,0.0,100.0
348,PYK,-100.0,100.0
349,PYNP2r,-100.0,100.0
350,QULNS,0.0018313915136295026,0.0019161318768019624
351,RBFK,6.708393822819044e-06,7.009831183777808e-06
352,RBFSa,1.3416787645616936e-05,1.4037596167270135e-05
353,RBFSb,6.708393822808468e-06,7.01879808374609e-06
354,RNDR1,-100.0,99.09544718812651
355,RNDR2,-99.01655136482633,100.0
356,RNDR4,-100.0,100.0
357,RNTR1,-99.98343026725769,100.0
358,RNTR2,-100.0,100.0
359,S7PI,0.01690515243350399,0.017687371170480137
360,SADT2,0.15634515559523834,0.16357940625480294
361,SDPDS,0.23720880557488142,0.2481847009170603
362,SDPTA,-0.2481847009170603,-0.23720880557488142
363,SERDL,0.0,99.4411009020821
364,SHK3Dr,0.27571498611786277,0.28847260123283813
365,SHKK,0.2757149861178627,0.2884726012328381
366,SHSL1,0.09794254981310502,0.10247445201956396
367,SPMS,0.004695875675977845,0.004913158658467864
368,SSALx,-100.0,100.0
369,SSALy,-100.0,99.71706895827859
370,SUCD,-99.13788650056935,46.98634343257186
371,SUCOAS,-100.0,100.0
372,SULR,-0.16357940625480294,-0.15634515559523837
373,TDSK,0.0056350508111679964,0.005895790390159861
374,TESTAKGDH,-100.0,99.25496578203754
375,TESTNADTRHD,-100.0,100.0
376,THDPS,0.23720880557488142,0.2481847002334101
377,THRD,-100.0,99.11007704624126
378,THRDL,-99.81484833049049,99.49633036207516
379,TMAOR1,0.0,-0.0
380,TMAOR2,0.0,-0.0
381,TMDK1,0.0,100.0
382,TMDS,0.01656973274236151,0.017336431266306462
383,TRE6PH,-100.0,100.0
384,TRE6PP,0.0,100.0
385,TRE6PS,-6.074427774383764,99.72867297428115
386,TREH,0.0,100.0
387,TREHe,-6.074427774383764,6.217248937900877e-14
388,TRPAS2,-0.03790150965103578,100.0
389,TRPS1,0.0,100.0
390,TRPS2,0.0,99.99212896028725
391,TRPS3,-99.96377467335685,0.03790150965103578
392,TRSAR,-100.0,100.0
393,TYRTA,-0.09194625489368491,-0.08787995907940527
394,U23GAAT,0.011270101622335993,0.011791580780320388
395,UAAGDS,0.018515166951051487,0.01937188271045409
396,UAGAAT,0.011270101622335993,0.011791580780320388
397,UAGCVT,0.01851516695101907,0.019371882710487398
398,UAGDP,0.04830043552417518,0.05053534620143729
399,UAGPT3,0.018515166951051487,0.01937188271045409
400,UAMAGS,0.018515166951051487,0.019371882710487398
401,UAMAS,0.01851516695101907,0.019371882710487398
402,UAPGR,0.01851516695101907,0.019371882710487398
403,UDCPDP,0.018515166951051487,0.01937188271045409
404,UGMDDS,0.018515166951051487,0.01937188271045409
405,UHGADA,0.011270101622335993,0.011791580780320388
406,UMPK,-98.7783302193395,100.0
407,UNK3,0.004695875675893532,0.004913158658545037
408,UPPRT,-100.0,100.0
409,URIDK2r,-99.78103802562326,100.0
410,URIK2,-99.37662980773675,100.0
411,USHD,0.0056350508111679964,0.005895790390159861
412,VALTA,-100.0,99.3474074489163
413,VPAMT,-99.73032256832118,99.6170848805935
414,XPPT,-100.0,100.0
415,biomass,0.6708393822857204,0.7018798083485507
416,EX_ac,8.826068397839,12.84593332748
417,EX_h2o,16.103440453574393,17.346813674214985
418,EX_nh3,-8.259854073276543,-7.738956551196683
419,EX_pi,-0.6697596826828285,-0.6401397596305254
420,EX_so4,-0.163579406254803,-0.1563451555952384
421,ACt2r,-12.841706670631275,-8.82606839783898
422,ARGabc,-100.0,100.0
423,ARGORNt7,-100.0,100.0
424,ATPS4r,0.0,100.0
425,Cex,-100.0,-4.68771694194225
426,CHLabc,0.0,100.0
427,CHLt2r,-100.0,-0.0
428,CYTBD,0.0,100.0
429,DMSOR1e,0.0,-0.0
430,DMSOR2e,0.0,-0.0
431,FDH2,0.0,99.49297389222099
432,FDH3,-100.0,89.9709872830552
433,FRUpts,0.0,-0.0
434,FRUpts2,0.0,-0.0
435,FUMt22,-100.0,100.0
436,GALabc,0.0,100.0
437,GALt2,-100.0,-0.0
438,GLCDe,0.0,9.531228305402164
439,GLCNt2r,0.0,9.531228305809712
440,GLCpts,0.0,12.148855548767477
441,GLCt2,0.0,12.148855548767624
442,GLYBabc,0.0,100.0
443,GLYBt2r,-99.21155752779298,-0.0
444,GLYC3Pabc,0.0,0.669759804874503
445,GLYC3Pt6,-0.669759682682809,-0.0
446,Ht,-100.0,-0.0
447,HYD1,0.0,100.0
448,HYD2,-100.0,100.0
449,HYD3,-100.0,100.0
450,ILEabc,0.0,100.0
451,ILEt2r,-99.83824418677182,-0.0
452,LEUabc,0.0,100.0
453,LEUt2r,-100.0,-0.0
454,LYSabc,-100.0,100.0
455,LYSt2r,-99.04584148458157,100.0
456,NADH6,0.0,99.10547374602774
457,NADH7,-100.0,100.0
458,NADH8,-100.0,100.0
459,NH3t,7.738956551196809,8.259854073276466
460,NMNt7,-100.0,100.0
461,NO3R1,-99.75715855377369,-0.0
462,NO3R2,0.0,99.54048702260319
463,ORNabc,0.0,100.0
464,PIabc,0.0,0.6697596826827806
465,PIt2r,0.0,0.6697596826832601
466,PTRCabc,0.0,100.0
467,PTRCORNt7,-100.0,100.0
468,PTRCt2r,-100.0,100.0
469,SUCCabc,-100.0,100.0
470,SUCCt22,-100.0,100.0
471,SUCFUMt,-100.0,100.0
472,SULabc,0.15634515559523837,0.16357940625480297
473,THD2,-100.0,100.0
474,TMAOR1e,0.0,-0.0
475,TMAOR2e,0.0,-0.0
476,TREpts,2.842170943040401e-14,6.074427774383764
477,VALabc,0.0,99.09722325952072
478,VALt2r,-100.0,-0.0
479,biomass_ce,0.6708393822857204,0.7018798083485507
480,biomass_EX,0.670839382285755,0.7018798083485249
481,OROTex,0.0,100.0
482,DCTA,-99.73811580193959,0.35540588204754897
483,EX_oro,0.261884198060484,0.35540588204754797
