,rxn,lb,ub
489,TRPAS2,-100.0,100.0
490,TRPS1,-99.98549357227567,100.0
491,TRPS2,-100.0,100.0
492,TRPS3,-99.98549357227567,100.0
493,TRSAR,-100.0,100.0
494,TYRTA,-0.043505000771717,-0.03519151910902615
495,U23GAAT,0.004513110847569764,0.005579267274540806
496,UAAGDS,0.007414396392436042,0.009165939093888466
497,UAGAAT,0.004513110847569764,0.005579267274540806
498,UAGCVT,0.007414396392436042,0.009165939093888466
499,UAGDP,0.01934190363244185,0.023911145462317738
500,UAGPT3,0.007414396392436042,0.009165939093888466
501,UAMAGS,0.007414396392436042,0.009165939093888466
502,UAMAS,0.007414396392436042,0.009165939093888466
503,UAPGR,0.007414396392436042,0.009165939093888466
504,UDCPDP,0.007414396392436042,0.009165939093888466
505,UGMDDS,0.007414396392436042,0.009165939093888466
506,UHGADA,0.004513110847569764,0.005579267274540806
507,UMPK,-100.0,100.0
508,UNK3,0.0018804628531512435,0.002324694697719565
509,UPPRT,-100.0,100.0
510,URIDK2r,-100.0,100.0
511,URIK2,-100.0,100.0
512,USHD,0.002256555423784882,0.002789633637270403
513,VALTA,-100.0,99.89200770471888
514,VPAMT,-99.89200770471886,100.0
515,XPPT,-100.0,100.0
516,biomass,0.26863755045058124,0.3320992425321908
517,EX_ac,-21.42339643527972,-11.62218664401248
518,EX_co2,7.801328139184122,30.725995361840216
519,EX_h,-100.0,100.0
520,EX_h2o,-39.07766591181362,63.818974783149706
521,EX_nh3,-3.854613262341779,-2.9695466864416367
522,EX_o2,-58.69224327792705,0.0
523,EX_pi,-0.3169013848964229,-0.2563438902280666
524,EX_so4,-0.07739871736530102,-0.06260839887046504
525,ABUTt2,-100.0,100.0
526,ACt2r,11.62218664401248,21.42339643527972
527,ALAabc,-100.0,100.0
528,ALARi,-100.0,100.0
529,ARBabc,-100.0,100.0
530,ARBt2r,-100.0,100.0
531,ARGabc,-100.0,100.0
532,ARGORNt7,-100.0,100.0
533,ASNabc,-100.0,100.0
534,ASNt2r,-100.0,100.0
535,ASPabc,-100.0,100.0
536,ASPt2,-100.0,100.0
537,ATPS4r,-100.0,100.0
538,Cex,-100.0,100.0
539,CHLabc,-100.0,100.0
540,CHLt2r,-100.0,100.0
541,CO2t,-100.0,92.19867186081339
542,CYTBD,-100.0,100.0
543,CYTBO3,-100.0,100.0
544,DMSOR1e,-100.0,100.0
545,DMSOR2e,-100.0,100.0
546,FDH2,-100.0,100.0
547,FDH3,-100.0,100.0
548,FORt,-100.0,92.19867186081116
549,FRUpts,-100.0,100.0
550,FRUpts2,-100.0,100.0
551,FUMt22,-100.0,100.0
552,GALabc,-100.0,100.0
553,GALt2,-100.0,100.0
554,GLCDe,-19.29940878319616,21.17030960632346
555,GLCNt2r,-19.299408783196103,21.17030960632346
556,GLCpts,-100.0,100.0
557,GLCt2,-100.0,100.0
558,GLUabc,-100.0,100.0
559,GLUABUTt7,-100.0,100.0
560,GLUt2r,-100.0,100.0
561,GLUt4,-100.0,100.0
562,GLYBabc,-100.0,100.0
563,GLYBt2r,-100.0,100.0
564,GLYC3Pabc,-100.0,100.0
