,id,v,drg0,drg,z_drg,z_drg0,sp_drg
209,HPYRI,-9.798000068551576e-06,,4.72957560295169,0.4320048972258785,,4.3535438222472813e-10
210,HPYRRx,-2.01999938553854e-07,,1.1820331098137018,2.671037993012062,,0.2941741100027812
211,HPYRRy,1.000000000710543e-05,,-39.73715948574172,-1.4186939172625248,,6.9199666493597e-11
212,HSDy,-2.9527650133454113,,25.94297579390292,0.9120904967060207,,8.901654893253407e-11
213,HSK,2.8548224480736635,,-46.209490149413334,-0.2827276439527956,,5.481353454106517e-11
214,HSST,0.09794256527174777,,-47.253695550234966,-1.5065158594899433,,5.5713548686001575e-11
215,HSTPT,0.060375553934639045,,-1.544962123269914,-0.006213825824000767,,1.6471357677773729e-09
216,HXPRT,1.060385593122974e-05,,-22.073537112203486,0.3478633800409079,,9.284534037368801e-11
217,HYPOE,1e-05,,-31.372370463436273,0.2849452239573998,,7.542086625090363e-11
218,ICDHyr,0.7450347395532164,,-0.09999999999986642,3.178135168137157,,5.516786635321456e-09
219,ICL,4.442237266897582,,-15.044762761475447,-0.8292030006660115,,1.9942514952774905e-10
220,IDOND,-4.0399964973403257e-07,,15.082902254492666,2.7930794491682516,,4.058287209144152e-10
221,IDOND2,2.019996543367597e-07,,-25.83629240517595,-1.2806048115479292,,8.442327574425184e-11
222,IG3PS,0.060375553934639045,,-0.0999999999999659,-0.004008138147688826,,1.5832480932595655e-07
223,IGPDH,0.060375553934639045,,-37.16257084083651,0.5607678810217321,,5.16784768449942e-11
224,IGPS,0.03622533236078342,,-58.02402632722376,4.249933880693386,,2.320323062856979e-11
225,ILETA,-0.18515169873289308,,5.774322997527919,0.1526237892742211,,5.181256847811742e-10
226,IMPC,-0.39050170361488207,,0.10000000000008491,-1.9177345728936765,,4.1634783077091554e-10
227,IMPD,0.18676862389930368,,-10.050774134056416,-1.954870836819161,,2.1342937659377103e-10
228,INSK,1.0000000000000003e-05,,-24.877106048673703,-0.2848719275749206,,9.495942176205533e-11
229,IPMD,0.28711930093361676,,-12.716543854518012,-2.5585227033993,,5.987822044831826e-10
230,IPPMIa,-0.28711930093361676,,0.09999999999999698,0.5164691472127166,,0.1542350108123894
231,IPPS,0.28711930093361676,,-26.3148635785366,0.2754517573174989,,6.697174310764697e-11
232,KARA1i,0.5568363547048062,,-33.74578666404133,-2.0656479034658988,,8.493008883946624e-11
233,KARA2i,0.18515169873289308,,-26.200649548787155,-1.3167719557116855,,8.493077585208482e-11
234,KAS14,0.14084831925556507,,-62.70459303373195,0.004349031244327091,,3.0952819535192253e-11
235,KAS15,2.0199999539727287e-07,,-36.13135102583696,0.00024300182074452086,,1.0991803712479745e-10
236,KAS16,0.02254020680226524,,-87.48792290532879,0.003815234834003842,,2.2433110948578252e-11
237,KDOCT2,0.028175258502831556,,-4.73936178230656,-0.0006028650738415469,,1.8345368027704313e-10
238,KDOPP,0.028175258502831556,,-27.715506069616566,0.5503909550544281,,7.885915044756883e-11
239,KDOPS,0.028175258502831556,,-67.49261286320494,-0.1692822441893408,,3.291747905633816e-11
240,LDHD,0.11481818429272911,,-11.165112077722835,-2.8557810900595286,,1.1880058758587047e-09
241,LDHD2,1e-05,,-106.83020106629543,0.360023160235573,,1.744909917071106e-11
242,LGTHL,0.1148281842927291,,-0.09999999999996634,0.251015764467558,,9.832846622167382e-10
243,L-LACD2,1e-05,,-105.5049707870523,0.21681367429710408,,1.801279559096726e-11
244,LPADSS,0.00563505170056631,,-27.534131430570348,0.08114303182460444,,7.751550463566136e-11
245,LPLIPA1,4.0399993855385404e-07,,-104.635191895407,-0.0008368341307401414,,2.2109553449460925e-11
246,LPLIPA2,2.0199991013214458e-07,,-209.61451028392503,-0.0008816433109785019,,8.941873616523132e-12
247,LPLIPA3,2.019991001134258e-07,,-126.39502833860803,-0.00014067901177927417,,1.1956953040807374e-11
