,id,v,drg0,drg,z_drg,z_drg0,sp_drg
39,GAPD,10.744815802461963,,-1.6004581370040079,-1.3940166577103328,,9.956680348162962e-10
40,GLCP,-0.10329928117706477,,38.367460273639495,-0.5898371961506793,,0.0
41,GLCS1,1e-05,,-75.96026169818425,-0.08783121038593394,,1.8894099748704973e-11
42,GLGC,4e-05,,-9.626821024993792,0.326125923200054,,1.5150079891561305e-10
43,GLXCL,1e-05,,-24.158764381787417,-0.012730784477530422,,6.310716544674912e-11
44,GLYCDx,-0.021010946382739048,,5.724537651496529,-1.2361462337475229,,2.7769178771204884e-10
45,GLYCK,1.0000000000000003e-05,,-17.607498987759985,0.3168136756090568,,8.692497831699868e-11
46,GLYCLTDx,2.0199999539727287e-07,,-25.937407110021734,1.2537891645538377,,5.847348589930939e-11
47,GLYCLTDy,2.0199999539727287e-07,,-38.173399126852736,0.025974161743975197,,3.877947406661548e-11
48,GLYCTO2,0.03354237840813332,,-89.15304562251364,0.12723190737095771,,1.5540768226218785e-11
49,GLYCTO3,-2.0200000000000004e-07,,20.606685866526057,0.31027742489196675,,7.415587968266584e-11
50,GLYCTO4,2.0199999539727287e-07,,-3.9861339067081554,0.11747707650206195,,3.8659121665367895e-10
51,GLYK,100.0,,-21.15810763045834,-0.02668648394113421,,7.258289576730209e-11
52,GND,1.2580653776089354,,-22.7898911474644,-0.1415135940392257,,7.054441953839076e-11
53,GNK,9.999999999999999e-06,,-15.88714838051644,-0.01023564061231775,,9.705594669332826e-11
54,HEX1,92.62243205168568,,-22.34706189151502,-0.23424236969284717,,6.873891731593623e-11
55,HPYRI,-4.0399999079454574e-07,,1.7412553547724372,0.022535274744371142,,1.0471512631795196e-09
56,HPYRRx,2.0199999539727287e-07,,-13.346048219068155,1.222839732776284,,1.1894742482632474e-10
57,HPYRRy,2.0199999539727287e-07,,-25.582042165284395,-0.008467936175886731,,5.936037734455789e-11
58,ICDHyr,0.7155553836027518,,-29.06496627519335,-0.1418195832305339,,5.426611309721661e-11
59,ICL,41.64200771781202,,-10.847147428181666,-0.021182948598013868,,1.4439621019512602e-10
