reaction,v,drG,Gdiss,drG0_prime,drG_error,drG_conc,b,condition
AMALT2,0.0,8.399267976970116,0.0,7.272469371683201,-1.3868166885611863,2.513615293848101,0.0,0
AMALT3,0.0,7.6414650779809525,0.0,5.247721812654959,-1.2018485050811103,3.595591770407104,0.0,0
AMALT4,0.0,-5.897253634360027,-0.0,5.247703705444451,-1.2018485050810952,-9.943108834723382,1.0,0
AMPN,0.14216408679724107,-35.057833880096055,-4.9839649386532345,-18.037407402446206,0.6721262427563559,-17.692552720406205,1.0,0
ANPRT,0.030403486004264804,-42.10917427150154,-1.2802656906147445,-60.13499037936754,11.582782598135964,6.443033509730036,1.0,0
ANS,0.030403486004264804,-178.09923042119843,-5.414837459481239,-161.56167610108972,2.6964897169082818,-19.234044037016993,1.0,0
APRAUR,5.630275185026135e-06,-28.86924227822636,-0.00016254177840960523,-22.818125165321362,-2.2238133686290773,-3.8273037442759197,1.0,0
ARGSL,0.15821073269923439,-10.480885452104793,-1.6581885667142457,11.626420459015094,-0.13375626919431838,-21.97354964192557,1.0,0
ARGSS,0.15821073269923439,-55.78361453093946,-8.82556652755159,-9.03384605178087,-0.08191312810309626,-46.66785535105549,1.0,0
ASAD,-0.482409392517555,2.032943383968732,-0.9807109828829385,-28.15578749600104,1.8248175101650759,28.363913369804695,0.0,0
ASNN,0.05467160666359545,-28.401146290880526,-1.5527362988102529,-17.824097441292622,2.177678833937488,-12.754727683525392,1.0,0
ASNS1,0.054096860032390295,-104.16053585565241,-5.634757929081999,-44.81108399618148,-2.1199041928135784,-57.22954766665735,1.0,0
ASNS2,0.12950804837852326,-77.21784593743033,-10.000332527350082,-30.077831842954936,-2.236592085736504,-44.903422008738886,1.0,0
ASP1DC,3.3218681832522537e-05,-54.3009713633345,-0.0018038066909155262,-24.839689089681144,0.1578119576192556,-29.619094231272616,1.0,0
ASPCT,0.5041020748667899,-9.405958487486497,-4.741563189652837,-22.259849666421474,-0.7716927302981684,13.625583909233145,1.0,0
ASPK,0.482409392517555,-2.4247415359194555,-1.1697180913549878,20.359247402031542,-4.875050732443718,-17.90893820550728,1.0,0
ASPO3,0.1830333714477698,-80.21246764053501,-14.68155838439226,-65.26128064236218,-3.106745890775418,-11.844441107397412,1.0,0
ASPO4,-0.4261934013094554,26.629333932951347,-11.34924640348983,17.255860434024726,4.122679340761721,5.250794158164901,0.0,0
ASPO5,0.1856374204528203,-34.28804198798822,-6.365143667028127,-1.9452002024636386,0.010978216959045994,-32.35382000248363,1.0,0
ASPO6,0.05905967455496423,-92.12136576310316,-5.440657881527696,-73.09234136749231,0.6700470434276724,-19.69907143903852,1.0,0
ASPT,-2.79717881898191,1.8362259099860978,-5.136252222278896,12.947835548501416,0.15762474379926417,-11.269234382314583,0.0,0
ASPTA,0.7721615218961441,-3.845003471632597,-2.9689637323517837,2.835118803762839,0.09187087181124642,-6.7719931472066826,1.0,0
AST,0.0,-33.48490871527897,-0.0,-7.242133711193446,-9.819923473202135,-16.42285153088339,1.0,0
ATPHYD,3.15,-55.70184235613032,-175.4608034218105,-32.202506427608114,-0.055849489674336304,-23.443486438847874,1.0,0
