reaction,v,drG,Gdiss,drG0_prime,drG_error,drG_conc,b,condition
DKGLCNR1,0.0,-28.429470554245626,-0.0,-19.35426539079151,3.6579462307034447,-12.73315139415756,1.0,0
DKGLCNR2x,0.0,9.079121475925323,0.0,-20.34662321555004,0.8507400460481662,28.575004645427196,0.0,0
DKGLCNR2y,0.0,-15.932648323020317,-0.0,-20.230822118989067,0.9574288654764267,3.340744930492324,1.0,0
DKMPPD,0.0024573551627876888,-560.6209581860028,-1.377644805965355,-542.4194991697743,-3.8163921270860257,-14.38506688914243,1.0,0
DKMPPD2,0.002455803482526687,-276.52342778843104,-0.6790871969630458,-233.40559829965758,-6.26340870827589,-36.85442078049756,1.0,0
DMPPS,0.0,-44.27335827325741,-0.0,-55.37967462752863,1.0926853827135972,10.013630971557625,1.0,0
DMSOR1,0.0,-220.7482998717264,-0.0,-209.0740817125668,1.383779145849985,-13.05799730500958,1.0,0
DMSOR2,0.0,-148.44685797852134,-0.0,-156.71936628307049,1.4689679304656638,6.803540374083485,1.0,0
DNMPPA,0.035093990184692864,-27.100037161870894,-0.951048438163509,-13.001188994192603,-2.57376908375063,-11.525079083927661,1.0,0
DNTPPA,0.035093990184692864,-114.66467075477006,-4.024040829998939,-77.26306111643112,-5.420997708595248,-31.98061192974369,1.0,0
DPCOAK,4.1410910039633364e-05,-14.384069636141353,-0.0005956574137060713,-0.2932216131869154,3.916687745150858,-18.007535768105296,1.0,0
DPR,4.1410910039633364e-05,-20.5943435747564,-0.0008528305090995387,-13.27421799620339,0.3661541813273175,-7.686279759880328,1.0,0
DRPA,0.0,11.72955562406647,0.0,20.24301337413408,0.7160252375057023,-9.229482987573313,0.0,0
DTMPK,0.08515662070877623,-2.6279928441631806,-0.22379098985578205,-1.5687461659117616,1.7825353276842617,-2.8417820059356806,1.0,0
DURIK1,0.11997455387228607,-22.75693904850216,-2.7302536098428534,-15.605049379307047,2.885656965328849,-10.037546634523963,1.0,0
DURIPP,0.0,-28.915900148393746,-0.0,4.943729118637066,1.30339639175601,-35.16302565878682,1.0,0
DUTPDP,0.013339864444649357,-90.56373110541162,-1.2081078965478655,-52.876670090483,-5.996007892351237,-31.69105312257738,1.0,0
EDA,8.877451993550379,-3.197235669189947,-28.383306165300674,16.455387772346057,1.1810330268748714,-20.833656468410876,1.0,0
EDD,8.877451993550379,-50.121678253953874,-444.9527925356535,-42.8221639310932,-1.7277694359098064,-5.571744886950867,1.0,0
EDTXS1,0.005895790351028399,-280.4252883401731,-1.653328709180349,-959.4399230506574,669.3947868366959,9.619847873788483,1.0,0
EDTXS2,0.005895790351028399,-318.6427318861306,-1.8786507440795779,-929.5958684690909,603.3084639916196,7.644672591340594,1.0,0
ENO,8.040771622670265,-2.2886631115862324,-18.40261740149481,-3.794871055102476,-0.1293400524441859,1.6355479959604295,1.0,0
ETHAAL,0.0,-50.339238361786215,-0.0,-38.81883029283239,-3.3174360226235855,-8.202972046330249,1.0,0
F6PA,0.17924915337478176,-12.907692857089515,-2.3136930166550136,20.30956714093827,1.1385265862230156,-34.3557865842508,1.0,0
FAO1,0.0,294.1672137349154,0.0,134.2957774592419,-6.771460462487767,166.64289673816126,0.0,0
FAO2,0.0,349.46657499237887,0.0,168.86073097469557,-11.458772052087795,192.0646160697711,0.0,0
FBA,0.11883983816906611,-6.166957615035937,-0.7328802449663606,24.299623989783868,0.3283292783291891,-30.794910883148994,1.0,0
FBP,0.0862843491901545,-26.603739491210497,-2.29548634802351,-10.692012301936984,-0.8428186887632396,-15.068908500510274,1.0,0
FMNAT,7.0187980369385715e-06,-26.56335190045876,-0.00018644280217344842,1.4344084518927502,-1.1040400549491665,-26.893720297402343,1.0,0
FRD2,0.22502226002627904,-29.92288871980933,-6.733316046246347,-19.209646032524688,1.0940433992283651,-11.807286086513006,1.0,0
FRD3,0.0,42.37855356213029,0.0,33.14506939697003,1.1792325725802009,8.054251592580062,0.0,0
FRUK,0.0,-16.903047070330658,-0.0,-22.38296451249016,0.00946667479824903,5.470450767361259,1.0,0
FTHFD,0.01172869407502521,-77.34387423424653,-0.9071426394707022,-29.98381923482293,-3.16844587999897,-44.191609119424626,1.0,0
fum,1.2536714856193747,-11.794876940791823,-14.78690089706019,-3.4228570912509895,0.17513118322303356,-8.547151032763868,1.0,0
G1PACT,0.050535345865957704,-31.106250857323907,-1.571965145668107,-17.837726312532595,5.869670253180395,-19.138194797971703,1.0,0
G1PP,0.060525704271728105,-23.301249257089296,-1.4103245216964109,-16.518350331860347,-0.6343932183791523,-6.148505706849797,1.0,0
G3PD2,-0.06225717788678806,40.65884836719773,-2.531305155468571,19.91035582423251,0.05035206237509726,20.69814048059012,0.0,0
G3PD5,0.403576212981815,-96.1801557436519,-38.81602301902419,-98.90641312534171,-4.625704988787792,7.351962370477612,1.0,0
G3PD6,-0.3533706295071005,6.874567047451908,-2.4292700851468503,-16.37999337661813,2.109317340753268,21.14524308331677,0.0,0
G3PD7,0.0,-65.42687484578335,-0.0,-68.73470880611376,2.0241285561067084,1.2837054042237046,1.0,0
G5SADs,0.17282503616789882,-22.88296431282296,-3.9547491349923662,-14.882685060013415,2.154234836113506,-10.154514088923051,1.0,0
G5SD,0.0,1.3634253061518207,0.0,-3.2124832439631064,-2.5375473911419357,7.113455941256863,0.0,0
G6PDA,0.05986188533183152,-13.278875122842807,-0.7948984999393263,2.2819177170124476,0.17613220741950464,-15.73692504727476,1.0,0
G6PDH2r,10.35739171637613,-17.86623811051724,-185.0476266086748,-9.48813759971631,0.7091196323600784,-9.087220143161009,1.0,0
GALU,0.05049795670126154,-14.172546885290318,-0.7156846589599896,0.4877939588263871,-0.14978060626389755,-14.510560237852808,1.0,0
