reaction,v,drG,Gdiss,drG0_prime,drG_error,drG_conc,b,condition
ALDD2x,0.0,-43.36736226234703,-0.0,-61.123414010264526,-3.6099978095021044,21.3660495574196,1.0,0
ALLTAH,0.0,-0.5,-0.0,5.534936673680704,0.17875908067738777,-6.213695754358092,1.0,0
alltn,0.0,-420.80634500663984,-0.0,-396.95455143252144,-0.15660419185454444,-23.69518938226386,1.0,0
ALTRH,0.0,54.42658777096013,0.0,54.24219856545949,0.18438920550064353,0.0,0.0,0
AMALT1,0.0,93.24952229137149,0.0,111.51742330593822,0.0868973110371769,-18.35479832560391,0.0,0
AMALT2,0.0,92.35045924364717,0.0,110.61950836827293,0.08574920097814243,-18.35479832560391,0.0,0
AMALT3,0.0,93.24959258432457,0.0,111.51749359889129,0.08689731103719112,-18.35479832560391,0.0,0
AMALT4,0.0,93.2495744786802,0.0,111.51747549324693,0.0868973110371769,-18.35479832560391,0.0,0
AMANAPE,0.0,-0.5,-0.0,-2.171950329590345,0.12856279144657634,1.5433875381437687,1.0,0
AMANK,0.0,7.461901434740266,0.0,7.5311277339528715,0.13478173255621329,-0.20400803176881865,0.0,0
AMPN,0.0,-49.85479568256642,-0.0,-18.94501680930057,-0.1428904921526346,-30.766888381113215,1.0,0
ANPRT,0.0,-8.225564577324313,-0.0,-28.345046681032727,-0.22601850038928717,20.3455006040977,1.0,0
ANS,0.0,-217.51925796026035,-0.0,-204.85531181633564,-0.7453288586881648,-11.91861728523654,1.0,0
APRAUR,0.0,-103.15917219776976,-0.0,-85.8077917209074,-0.3924288238133897,-16.95895165304897,1.0,0
ARAI,0.0,0.5,0.0,4.899109200905514,0.0,-4.399109200905514,0.0,0
ARGDC,0.0,0.5,0.0,45.08792732089256,-0.03284765939805823,-44.5550796614945,0.0,0
ARGSL,0.0,0.5,0.0,11.626239848145929,-0.3492988882037178,-10.77694095994221,0.0,0
ARGSS,0.0,-13.914754295876683,-0.0,-9.033798726640555,-0.11017296998562998,-4.770782599250499,1.0,0
ASAD,0.0,0.5,0.0,-28.155906677571465,0.21543206380015079,28.440474613771315,0.0,0
ASNN,0.0,-41.401838643011274,-0.0,-17.573475521099965,1.4139979908093636,-25.242361112720673,1.0,0
ASNS1,0.0,-37.47010159858672,-0.0,-46.026255610216765,-1.242001375041351,9.798155386671393,1.0,0
ASNS2,0.0,-24.358163774798655,-0.0,-31.071018643441107,-1.3931470722714359,8.106001940913888,1.0,0
ASP1DC,0.0,-47.51942917761539,-0.0,-25.032698461469863,-0.6366320669610133,-21.850098649184517,1.0,0
ASPCT,0.0,0.5,0.0,-22.25968692684137,-0.6499389226563856,23.409625849497754,0.0,0
ASPK,0.0,20.161855155892145,0.0,20.35921267752633,-0.6462961914003884,0.44893866976620345,0.0,0
ASPO3,0.0,45.273397075412255,0.0,84.98563774283866,-0.6514288718179202,-39.06081179560849,0.0,0
ASPO4,0.0,51.002770980828835,0.0,91.99506683968502,-0.6602971694711073,-40.33199868938508,0.0,0
ASPO5,-13.333333333333334,0.5,-6.666666666666667,13.977921899904345,-0.868612255478844,-12.609309644425501,0.0,0
ASPO6,13.333333333333334,-67.38947535069589,-898.5263380092786,-56.07394777751196,-0.6563270357007305,-10.659200537483198,1.0,0
ASPT,0.0,-12.747767353620162,-0.0,12.938578931011705,0.013734479334239325,-25.700080763966106,1.0,0
ASPTA,0.0,-0.5,-0.0,2.8529279382072446,-0.04636673141978065,-3.306561206787464,1.0,0
AST,0.0,104.713494770896,0.0,104.82194295898535,0.4170919804271458,-0.5255401685164864,0.0,0
ATPHYD,3.15,-40.69017326926915,-128.17404579819782,-32.544668798916064,0.02263657325442381,-8.168141043607513,1.0,0
ATPPRT,0.0,-2.266471314963347,-0.0,-15.953055774318727,0.004490490282108794,13.682093969073271,1.0,0
BETALDHx,0.0,-129.44538028388655,-0.0,-104.67325379544411,0.33856357218807887,-25.110690060630517,1.0,0
BETALDHy,0.0,-110.91189450565832,-0.0,-104.78260305725951,0.15025799508082116,-6.279549443479638,1.0,0
BPNT,0.0,-271.9510711708708,-0.0,-288.0488565507869,-0.04485927020892433,16.14264465012503,1.0,0
BSORx,0.0,75.48683909773085,0.0,50.203037072805444,-0.32662546069801124,25.61042748562342,0.0,0
BSORy,0.0,56.953353319502625,0.0,50.31238633462084,-0.13831988359075353,6.779286868472539,0.0,0
BUTCT,0.0,26.765021556942315,0.0,37.72751994657881,0.8906729315739454,-11.85317132121044,0.0,0
C120SN,0.0,-3271.854806081241,-0.0,-3111.0820019537623,-2.29761043277189,-158.47519369470672,1.0,0
C140SN,0.0,-4200.113042996656,-0.0,-4007.734824653591,-2.763702051205911,-189.61451629185896,1.0,0
C141SN,0.0,-4174.512660947643,-0.0,-3999.3883183330727,-2.4687779757602186,-172.65556463880998,1.0,0
C160SN,0.0,-5115.360117824962,-0.0,-4891.37648526631,-3.2297936696409977,-220.75383888901106,1.0,0
C161SN,0.0,-5004.213057317698,-0.0,-4797.483300487542,-2.934869594194339,-203.79488723596214,1.0,0
C181SN,0.0,-5834.375632680209,-0.0,-5596.040461634464,-3.400961212630193,-234.93420983311438,1.0,0
CAT,6.666666666666667,-182.25628713817161,-1215.0419142544774,-194.4435129465242,0.3181065475918352,11.869119260760758,1.0,0
CBMK,0.0,39.231312508067575,0.0,24.180840543950808,-0.7085748354542254,15.759046799570992,0.0,0
CBPS,0.0,-14.570798584943077,-0.0,-23.31906522174063,-0.534792564923432,9.283059201720985,1.0,0
CDAPPAEC,0.0,-118.57429521219606,-0.0,-103.5167752915221,-0.015333867789909306,-15.042186052884059,1.0,0
CHORM,0.0,-417.29606644649385,-0.0,-417.6522611406772,0.35619469418332983,0.0,1.0,0
CHORS,0.0,54.533351030020626,0.0,64.38640352780294,-0.3455319477998522,-9.507520549982463,0.0,0
CHRPL,0.0,-249.05299243405156,-0.0,-230.1230194740468,-0.11278850315088107,-18.81718445685388,1.0,0
CITL,0.0,-31.733842070571306,-0.0,3.4614800712614624,0.03145978459671994,-35.22678192642949,1.0,0
CLPNSEC,0.0,-106.80013631344642,-0.0,-78.69254077127516,-10.659990228852934,-17.44760531331832,1.0,0
CMPN,0.0,-206.75528241680354,-0.0,-174.98693033790795,-0.40909205456704,-31.35926002432855,1.0,0
CS,20.0,-0.5,-10.0,-41.45061579847152,-0.07973518587067474,41.03035098434219,1.0,0
CSND,0.0,30.136982920261644,0.0,48.72747741017031,0.5507575622118992,-19.141252052120564,0.0,0
CTPS2,0.0,7.171436241071014,0.0,13.700168498933635,-0.5090744690731057,-6.019657788789516,0.0,0
CYNTAH,0.0,-79.3646638569349,-0.0,-56.66608462131936,0.7773659238483503,-23.47594515946389,1.0,0
CYSS,0.0,-28.652915447719195,-0.0,-53.47880769318587,1.0876537239451665,23.73823852152151,1.0,0
CYSTL,0.0,118.98942454598297,0.0,164.792205920931,0.48598352392880884,-46.288764898876835,0.0,0
cytd,0.0,-48.10958301828978,-0.0,-14.036137452039043,0.0,-34.07344556625074,1.0,0
CYTDK2,0.0,85.68194380979853,0.0,74.21548238785601,-0.44164736124787396,11.908108783190386,0.0,0
CYTK1,0.0,-0.5,-0.0,1.7563079906103667,0.0,-2.2563079906103667,1.0,0
CYTK2,0.0,2.719909558474125,0.0,1.380530052099175,0.0,1.33937950637495,0.0,0
DAAD,0.0,0.5,0.0,21.155533494520583,0.39655389086622606,-21.05208738538681,0.0,0
DADA,0.0,-48.228178309976016,-0.0,-17.159693788907987,0.2293342223999133,-31.297818743467943,1.0,0
DADK,0.0,23.026443794862733,0.0,14.969318595628124,0.23777935813272677,7.819345841101882,0.0,0
DAGKEC,0.0,-319.1931020147061,-0.0,-320.7164488754538,0.183967354372772,1.33937950637495,1.0,0
DAPDC,0.0,-26.21163294911933,-0.0,-1.2552357561410759,-3.7852708452135175e-06,-24.95639340770741,1.0,0
DAPE,0.0,0.5,0.0,-1.6530119653129987,0.0,2.1530119653129987,0.0,0
DASYNEC,0.0,15.581923863435218,0.0,0.40472278166225806,-0.25369074374080114,15.430891825513761,0.0,0
DB4PS,0.0,-51.46024857124981,-0.0,-38.32236232030391,-0.4533096294456165,-12.68457662150028,1.0,0
DCTPD,0.0,-95.43319163313092,-0.0,-54.26839800767431,0.7836860527673366,-41.94847967822395,1.0,0
DCYTD,0.0,-45.6043348005266,-0.0,-44.19968510418033,0.7836860527673366,-2.1883357491136053,1.0,0
DDGALK,0.0,0.5,0.0,-0.4131312142085335,0.1943835634104012,0.7187476507981323,0.0,0
DDGLK,0.0,-30.553083238787714,-0.0,-24.694318465506967,0.18396735437276845,-6.042732127653515,1.0,0
DDPA,0.0,-49.33641213920272,-0.0,-72.57695731987496,0.359575022010592,22.88097015866165,1.0,0
DDPGALA,0.0,0.5,0.0,14.044475514244368,-0.2924779068730956,-13.251997607371273,0.0,0
DGK1,0.0,8.171937066921902,0.0,5.027613398005769,0.0,3.144323668916133,0.0,0
DHAD1,0.0,1.7771049713404778,0.0,25.346425413894792,0.16891807896719513,-23.73823852152151,0.0,0
DHAD2,0.0,25.518099559894623,0.0,25.349181480927427,0.16891807896719513,0.0,0.0,0
DHAPT,0.0,-7.992518869003174,-0.0,-39.55909681536207,21.144508830440515,10.42206911591838,1.0,0
DHCINDO,0.0,-613.4325763870099,-0.0,-637.2543309607946,0.0835160522631817,23.738238521521506,1.0,0
DHDPRy,0.0,-120.01273041290511,-0.0,-110.19718731206461,-0.32805828760791655,-9.487484813232584,1.0,0
DHDPS,0.0,-0.5,-0.0,-17.561263337577202,0.7766635191575979,16.284599818419604,1.0,0
DHFR,0.0,-15.620911020099093,-0.0,-19.505804713980524,0.1543951103137573,3.730498583567673,1.0,0
DHFS,0.0,-12.451506292859051,-0.0,-8.28128403558685,-0.2945173717273022,-3.8757048855448986,1.0,0
DHNPA2,0.0,3.8608036921025786,0.0,-2.1322592044856776,0.058503266207878823,5.934559630380377,0.0,0
DHORD2,0.0,0.5,0.0,19.03229973913045,-0.31251280155089134,-18.21978693757956,0.0,0
DHORD5,0.0,6.2293739054165975,0.0,26.041728835976812,-0.3213810992040571,-19.490973831356158,0.0,0
DHORTS,0.0,-0.5,-0.0,-9.808019639043096,-0.23497331083322237,9.542992949876318,1.0,0
DHPPD,0.0,188.7673238262412,0.0,190.145513184933,0.49399960541010834,-1.8721889641019072,0.0,0
DHPPDA2,0.0,172.81340945025306,0.0,197.42947537695358,0.9086530546220501,-25.524718981322565,0.0,0
DHPS2,0.0,-348.78190272850895,-0.0,-324.62730598517146,-0.41635822181598314,-23.73823852152151,1.0,0
DHQD,0.0,-5.290226081127514,-0.0,-5.290226081127514,0.0,0.0,1.0,0
DHQS,0.0,-148.83785985412504,-0.0,-115.18002171377884,-0.4120790688422318,-33.24575907150397,1.0,0
DKGLCNR1,0.0,-17.513471017633346,-0.0,-24.134356905045365,-0.15840098106052025,6.779286868472539,1.0,0
DKGLCNR2x,0.0,-29.124587578847084,-0.0,-49.26712697447431,-0.3486756004912266,20.49121499611845,1.0,0
DKGLCNR2y,0.0,-47.65807335707532,-0.0,-49.15777771265891,-0.160370023383976,1.6600743789675718,1.0,0
DKMPPD,0.0,-646.9551501880087,-0.0,-617.6254998814816,-0.8036881534146367,-28.52596215311249,1.0,0
DKMPPD2,0.0,-359.6290302010235,-0.0,-306.25283115314875,-1.111998373240823,-52.264200674634,1.0,0
DMPPS,0.0,-0.5,-0.0,-23.469144048709722,-0.30208925166780887,23.27123330037753,1.0,0
DMSOR1,0.0,-267.8004028098735,-0.0,-267.96587529857203,0.16547248869851097,0.0,1.0,0
DMSOR2,0.0,-257.1093834419507,-0.0,-245.58628358120495,0.23830768704367067,-11.761407547789402,1.0,0
DNMPPA,0.0,-65.53420230049105,-0.0,-32.06699683291788,-0.22144639606919725,-33.24575907150397,1.0,0
DNTPPA,0.0,-362.73288688319707,-0.0,-344.6546635315872,-0.2745444604687606,-17.803678891141132,1.0,0
DPCOAK,0.0,12.471097621009545,0.0,-0.29317318098128453,-0.2972894531268899,13.061560255117719,0.0,0
DPR,0.0,-30.311209670381555,-0.0,-13.274082467839037,-0.07817554949354744,-16.95895165304897,1.0,0
DRPA,0.0,0.5,0.0,20.02172105187924,1.254964868302654,-20.776685920181894,0.0,0
DTMPK,0.0,-0.5,-0.0,-1.568774775451402,0.0,1.068774775451402,1.0,0
DURIK1,0.0,3.8819765541959335,0.0,2.2634042704690387,0.2791927773519447,1.33937950637495,0.0,0
DURIPP,0.0,108.14190488129468,0.0,116.70914866430178,-0.271085441848431,-8.29615834115867,0.0,0
DUTPDP,0.0,-65.50399576684934,-0.0,-70.99627131424387,-0.4422840829858501,5.934559630380377,1.0,0
EDA,26.666666666666668,-0.5,-13.333333333333334,16.45536474714163,-0.29247790687309205,-16.662886840268538,1.0,0
EDD,26.666666666666668,-40.2286341409818,-1072.763577092848,-42.660088555152015,0.09951231810491734,2.3319420960653012,1.0,0
EDTXS1,0.0,-940.4397032025711,-0.0,-940.3824795527307,-0.057223649840352664,0.0,1.0,0
EDTXS2,0.0,-877.3675002656796,-0.0,-877.2971665450173,-0.07033372066234733,0.0,1.0,0
ENO,0.0,0.5,0.0,-3.8666925532329515,-0.027766186989651942,4.394458740222603,0.0,0
ETHAAL,0.0,-123.39496153387522,-0.0,-80.63501324350096,6.00300921246982,-48.76295750284406,1.0,0
F6PA,0.0,-27.667480511784362,-0.0,20.407694743539196,-20.993217140630602,-27.081958114692956,1.0,0
FAO1,0.0,-101.3391861971927,-0.0,53.39131077863112,13.733887268272326,-168.46438424409615,1.0,0
FAO2,0.0,0.5,0.0,179.75785745306734,15.741132081784997,-194.99898953485234,0.0,0
FAO3,0.0,-130.99070269406994,-0.0,70.56075619226817,17.92706513506735,-219.47852402140546,1.0,0
FAO4,0.0,26.16831168594299,0.0,13.598319938963641,2.0838510996099426,10.486140647369401,0.0,0
FBA,-13.333333333333334,0.5,-6.666666666666667,24.597750347974397,0.10593095349327442,-24.20368130146767,0.0,0
FBP,13.333333333333334,-27.176538319474123,-362.353844259655,-11.343339360641494,-0.06118775604524629,-15.772011202787382,1.0,0
FCI,0.0,-0.5,-0.0,5.461113974880277,0.0,-5.961113974880277,1.0,0
FCLK,0.0,0.5,0.0,-18.96612625652608,0.2006358059968285,19.265490450529253,0.0,0
FCLPA,0.0,0.5,0.0,19.761013307446547,-0.028266590097516087,-19.23274671734903,0.0,0
FFSD,0.0,-71.07680298160435,-0.0,-37.6543870926364,-0.4180464425450836,-33.004369446422864,1.0,0
FMNAT,0.0,336.0772962981244,0.0,333.9031784185586,-0.44228492540548103,2.616402804971294,0.0,0
FRD2,0.0,-50.5027709808276,-0.0,-78.01714493977943,-0.20831508600775095,27.72268904495958,1.0,0
FRD3,0.0,-39.811751613713554,-0.0,-55.63755322241195,-0.1354798884717745,15.96128149717018,1.0,0
FRUK,0.0,0.5,0.0,-21.974629991571646,1.0381078472495844,21.436522144322062,0.0,0
FTHFD,0.0,-32.64464809483508,-0.0,-30.31230516121485,1.0522411108430276,-3.384584044463253,1.0,0
fum,13.333333333333334,-10.898597077419096,-145.31462769892127,-3.4167117535826037,-0.003546917672183625,-7.478338406164308,1.0,0
G1PACT,0.0,81.07456018499644,0.0,69.05187418357878,-0.8928734419507762,12.91555944336843,0.0,0
G1PP,0.0,-40.690173269222754,-0.0,-16.85408568408002,-0.08299114416103492,-23.7530964409817,1.0,0
G3PD2,0.0,35.42911978769747,0.0,19.777918904540456,-0.16401399585933873,15.815214879016356,0.0,0
G3PD5,0.0,10.666260104053116,0.0,34.735986577135236,-0.4589380713045941,-23.610788401777526,0.0,0
G3PD6,0.0,16.395634009469703,0.0,41.7454156739816,-0.4678063689577705,-24.881975295554124,0.0,0
G3PD7,0.0,5.7046146423556685,0.0,19.365823956614122,-0.540641566493731,-13.120567747764722,0.0,0
G5SADs,0.0,-49.46820977615168,-0.0,-42.535920656275835,-0.43923540698355623,-6.493053712892291,1.0,0
G5SD,0.0,0.5,0.0,44.594287360251656,-0.3826303485910074,-43.71165701166065,0.0,0
G6PDA,0.0,-12.611937823788015,-0.0,2.281887945803419,0.42326626875572515,-15.317092038347159,1.0,0
G6PDH2r,26.666666666666668,-0.5,-13.333333333333334,-9.29843027041079,0.08042187730166006,8.71800839310913,1.0,0
GALCTD,0.0,32.54604687925966,0.0,32.372073882796656,0.17397299646300723,0.0,0.0,0
GALCTND,0.0,42.050956589222814,0.0,32.37190054705832,0.17397299646300013,9.505083045701497,0.0,0
GALKr,0.0,-0.5,-0.0,-18.302891472490273,-0.028924117268974925,17.83181558975925,1.0,0
GALS3,0.0,-68.91532530880596,-0.0,-10.726513030594674,0.008936957401694201,-58.19774923561298,1.0,0
GALU,0.0,-2.1553327292298796,-0.0,0.4512281455286029,0.00029878299064023395,-2.6068596577491228,1.0,0
GAPD,0.0,0.5,0.0,-1.5034757808311952,0.04295224297603717,1.960523537855158,0.0,0
GARFT,0.0,-24.673549717503327,-0.0,-65.71664059003945,1.670994792347841,39.37209608018828,1.0,0
GART,0.0,-32.71907489189106,-0.0,-67.9490042277406,0.6413902548055219,34.58853908104402,1.0,0
GCALDD,0.0,-55.24854401754531,-0.0,-55.06603081802973,1.6896757645863243,-1.8721889641019072,1.0,0
GF6PTA,0.0,-0.5,-0.0,-17.23712491257902,-0.27212057152564384,17.009245484104664,1.0,0
GHMT2,0.0,-0.5678385944493556,-0.0,-6.762906544736552,2.4361775290471925,3.758890421240004,1.0,0
GK1,0.0,4.474702249930051,0.0,0.11659839143044337,-0.0056013754440353836,4.363705233943643,0.0,0
GLCP,0.0,-303.53977494300085,-0.0,-271.64297389318335,-0.07895683790526675,-31.81784421191223,1.0,0
GLCRAL,0.0,0.8705350029168528,0.0,43.18673817749817,-0.7525731914232807,-41.56362998315804,0.0,0
GLCRD,0.0,32.54604687925972,0.0,32.37207388279671,0.17397299646300723,0.0,0.0,0
GLCS1,0.0,274.1165936805133,0.0,243.10217466724316,0.051265707682219386,30.96315330558791,0.0,0
GLGC,0.0,-15.4304308851422,-0.0,-8.704885619474226,0.017560842534663834,-6.743106108202639,1.0,0
GLNS,0.0,-27.578235445434927,-0.0,-17.589431832140534,-0.1285091239293763,-9.860294489365018,1.0,0
GLTPD,0.0,57.41207698604942,0.0,65.93158833136317,0.4765768893850062,-8.996088234698759,0.0,0
GLU5K,0.0,-45.025320835033035,-0.0,-32.13005358734745,-0.7234040209820165,-12.171863226703572,1.0,0
GLUDC,0.0,-103.02735764527257,-0.0,-68.2425884412508,-0.31386865836748257,-34.47090054565429,1.0,0
GLUDy,0.0,0.5,0.0,30.527702119653853,-0.14607393947689218,-29.88162818017696,0.0,0
GLUN,0.0,-13.111937823787997,-0.0,-14.955236966775587,0.15114569723008486,1.692153445757505,1.0,0
GLUPRT,0.0,-48.46812944146679,-0.0,-72.01020413279912,-0.7978197729315042,24.33989446426383,1.0,0
GLUR,0.0,13.884213565228109,0.0,-0.5553439155879119,0.9283147477375024,13.511242733078518,0.0,0
GLUSy,0.0,-13.611937823788004,-0.0,-45.48293908642944,0.29721963670696994,31.573781625934465,1.0,0
GLXCL,0.0,-1.6690961515925409,-0.0,-23.514924524049093,-2.6931040134899007,24.538932385946453,1.0,0
GLYATi,0.0,-70.20962564149126,-0.0,-53.76213723686615,6.4496574080935964,-22.8971458127187,1.0,0
GLYCDx,0.0,0.5,0.0,18.199679462439406,-9.950349540277353,-7.749329922162053,0.0,0
GLYCK,0.0,-22.890440613825454,-0.0,-18.557425726905763,-0.07220062859726895,-4.260814258322423,1.0,0
GLYCL,0.0,0.5,0.0,11.02732634277595,-6.051364146008092,-4.475962196767858,0.0,0
GLYCLTDx,0.0,-13.032818731244042,-0.0,-38.51047824953247,-0.13276796733499197,25.61042748562342,1.0,0
GLYCLTDy,0.0,-31.566304509472268,-0.0,-38.40112898771707,0.05553760977226574,6.779286868472539,1.0,0
GLYCTO2,0.0,6.803444825827896,0.0,53.35919666031185,-0.35046168521753884,-46.20529014926642,0.0,0
GLYCTO3,0.0,12.532818731244497,0.0,60.36862575715821,-0.3593299828706975,-47.47647704304302,0.0,0
GLYCTO4,0.0,1.841799364130459,0.0,37.98903403979074,-0.4321651804066633,-35.715069495253616,0.0,0
GLYK,0.0,-1.7417884474335885,-0.0,-18.69886253775576,11.208331301944547,5.748742788377623,1.0,0
GLYOX,0.0,-123.79856624155791,-0.0,-110.63724830085545,-0.15485135364737346,-13.006466587055087,1.0,0
GMHEPAT,0.0,328.1586742765067,0.0,329.9568019269075,-0.05352069114914215,-1.7446069592516302,0.0,0
GMHEPK,0.0,0.5,0.0,5.65071173039405,0.29212604226874817,-5.442837772662799,0.0,0
GMHEPPA,0.0,-33.422951681778244,-0.0,-30.441092206782287,-0.25655620405124324,-2.725303270944714,1.0,0
GMPR,0.0,-319.22371018524706,-0.0,-278.0741795189266,0.36477130474258956,-41.51430197106305,1.0,0
GMPS2,0.0,-223.9609790805995,-0.0,-233.50440890641028,-0.7423880108896128,10.285817836700403,1.0,0
GND,0.0,-0.5,-0.0,-0.0812139678728272,0.20173137893560167,-0.6205174110627745,1.0,0
GNK,0.0,-22.458452370711374,-0.0,-14.792480046839046,-0.029287841035795736,-7.636684482836532,1.0,0
GPDDA2,0.0,-41.514799561821135,-0.0,-28.073011796505398,-0.04747215617727818,-13.39431560913846,1.0,0
GPDDA4,0.0,-111.42035432759668,-0.0,-87.31120219132697,-10.714836527131254,-13.39431560913846,1.0,0
