reaction,v,drG,Gdiss,drG0_prime,drG_error,drG_conc,b,condition
CITL,0.03783890369457104,-47.211578170188055,-1.7864343596504582,3.67618522602163,0.18922626349046112,-51.076989659700146,1.0,0
CLPNSEC,0.00186459863181538,-434.7107961534584,-0.810561155743113,-76.25512239087311,-340.0863064544235,-18.369367308161753,1.0,0
CMPN,0.03612365296970535,-36.2029269659029,-1.307781970203864,-19.86760235689576,17.64037980536579,-33.97570441437293,1.0,0
CS,3.6903983947491827,-14.66535823975386,-54.121014506409345,-41.19536711658736,0.2386394448046154,26.291369432028887,1.0,0
CSND,0.03612365296970535,-51.98183463764511,-1.877773755178901,-24.402400301724583,-8.873147885953841,-18.706286449966683,1.0,0
CTPS2,0.40708477926138836,-27.43909355357227,-11.170037342388552,-19.90302045887347,1.8995409778881953,-9.435614072586992,1.0,0
CYSS,0.08090687330998628,-42.04956305056837,-3.4020986704726153,-51.167947638708256,-0.35041277672436877,9.468797364864251,1.0,0
CYSTL,0.04220641864264271,-35.676330078257706,-1.505770122916051,5.09647723782841,0.1142818796963212,-40.88708919578244,1.0,0
cytd,0.32039957297659655,-18.73412030951627,-6.002404147261198,-14.03601751362055,1.3222214686582596,-6.020324264553981,1.0,0
CYTDK2,-0.2120350846580868,3.04434495450932,-0.6455079401578031,-7.6486167435786,-10.771577224555354,21.464538922643275,0.0,0
CYTK1,0.007281819514791191,-22.856760579327073,-0.16643880523145388,1.756336598467442,-0.2972734008850608,-24.315823776909454,1.0,0
CYTK2,-0.00033214349433045203,6.781681177620381,-0.0022524912837698884,1.3805586570088053,0.29423794144598325,5.106884579165593,0.0,0
DAAD,0.00986803183888158,-24.466635279341673,-0.24143753592684694,20.604009900251853,-1.059775211039593,-44.01086996855393,1.0,0
DADA,0.0,-35.456919074323864,-0.0,-16.970937298597562,-0.028901014077110432,-18.4570807616492,1.0,0
DADK,0.0,6.199774684849899,0.0,6.297122633600225,-6.800026613475735,6.7026786647254095,0.0,0
DAGKEC,0.26462462584970986,-20.19602225614318,-5.3443648331843026,-324.3428957608189,310.8723023744732,-6.725428869797414,1.0,0
DAPDC,0.09424172929795566,-54.012760834127775,-5.090255985165092,-21.225218435065244,-2.0678428381579685,-30.719699560904562,1.0,0
DAPE,0.10222047693177032,-7.253680376650496,-0.741474667611837,-1.6530119660548053,-0.10150363014199382,-5.499164780453697,1.0,0
DASYNEC,0.2593772815168918,-12.86364524899917,-3.3365373350830856,33.265839106003114,-30.44889741468094,-15.680586940321344,1.0,0
