reaction,v,drG,Gdiss,drG0_prime,drG_error,drG_conc,b,condition
ASPTA,-1.7994555569867674,0.8847203547499265,-1.5920149587340595,2.835117512017405,-0.08530341461759905,-1.8650937426498793,0.0,0
AST,0.0,-33.64835718365965,-0.0,-7.241810763364356,-8.411496240459506,-17.995050179835786,1.0,0
ATPHYD,3.15,-49.51734761788718,-155.97964499634463,-32.20248161017207,0.5167476792110473,-17.831613686926165,1.0,0
ATPPRT,0.029888931815133107,-82.12930617198089,-2.4547572321985274,-134.0074591767643,81.46881302452826,-29.59066001974483,1.0,0
BETALDHx,0.0,-60.92098291134798,-0.0,-50.92617382048735,3.63056346659968,-13.625372557460315,1.0,0
BETALDHy,0.0,-55.430477724541234,-0.0,-51.04197702753669,3.396031746031746,-7.784532396098626,1.0,0
BPNT,0.07739871733225671,-27.45678836284803,-2.1251202013476704,-16.350087127281995,-3.0401401348517645,-8.06656110071427,1.0,0
BSORx,0.0,36256.97042055639,0.0,50.19985494044414,36175.015644875704,31.754920740240777,0.0,0
BSORy,0.0,36251.479911867726,0.0,50.31565814749348,36175.250173141365,25.9140805788702,0.0,0
C120SN,0.013948168180395449,-15.084253152059773,-0.21039769984058987,-3152.6743037377105,3155.901289768517,-18.311239182866302,1.0,0
C140SN,0.016722711879402802,-14.755276353198497,-0.24674823515550376,-4016.5197664137745,4025.682356042904,-23.91786598232784,1.0,0
C141SN,0.0044982845912814465,-840.8193784326077,-3.7822448540542424,-3994.268570167806,3176.964580153697,-23.515388418498787,1.0,0
C160SN,0.029750625868900905,-47.30849661957291,-1.4074573833490767,-4811.534675463931,4791.959488150664,-27.733309306305273,1.0,0
C161SN,0.006297598427794026,-37.70031116841892,-0.23742142034158054,-4826.591754645585,4817.9475399926305,-29.05609651546456,1.0,0
C181SN,0.04498284591281446,-35.463010686072266,-1.5952271452960816,-5615.261999344761,5614.891712072538,-35.09272341384985,1.0,0
CAT,0.03443100170882722,-159.35972932605495,-5.486915112743642,-192.08397348475563,-5.192589614475807,37.91683377317649,1.0,0
CBMK,-0.03261360420642086,34.00385481219746,-1.1089882623376073,24.18080331674082,0.23351663089082564,9.589534864565813,0.0,0
CBPS,0.3672295022077343,-44.608840453027724,-16.38168227362961,-22.754914346643773,1.411713114680584,-23.26563922106453,1.0,0
CDAPPAEC,0.06182521940894003,-88.12520719284083,-5.448360270155685,-86.55133534182607,19.679715607112747,-21.253587458127505,1.0,0
CHORM,0.10195446741384293,-61.29847601160064,-6.24965347504297,-60.63929266777916,3.105323101182533,-3.7645064450040167,1.0,0
CHORS,0.13649278862244119,-31.23595241499457,-4.263482250400485,-30.101562977612048,2.4943796650448107,-3.6287691024273343,1.0,0
CITL,0.06609291303327577,-21.65969371073946,-1.4315522527512934,3.676282134544067,0.2644921729481666,-25.600468018231695,1.0,0
CLPNSEC,0.0021420401134178723,-262.04313563599,-0.5613069079780909,-76.2546277292281,-145.43880069757813,-40.34970720918378,1.0,0
CMPN,0.03636185082910504,-46.93770832311033,-1.70674194830498,-19.840446808596653,3.801463663442277,-30.898725177955953,1.0,0
CS,15.938439954034939,-26.07338761468322,-415.56912289490674,-41.19525188581531,0.46181077248310487,14.660053498648985,1.0,0
CSND,0.03636185082910504,-42.71397506767168,-1.5531591897287897,-24.394906141920956,-1.8379219315731383,-16.481146994177596,1.0,0
CTPS2,0.20022799753062442,-33.983906460025906,-6.804529538759039,-19.924964534851824,4.165190056428472,-18.224131981602554,1.0,0
CYSS,0.1307709047135664,-25.62907582905895,-3.3515374331386356,-51.16690457880327,0.41480352125980957,25.123025228484508,1.0,0
CYSTL,0.048486489388993706,-19.048327111501223,-0.9235865103698851,5.081267542934015,-0.30019861306653084,-23.829396041368707,1.0,0
cytd,0.10996488945988266,-24.078189804869933,-2.6477554802865955,-14.036017482988541,-0.13713426253673333,-9.905038059344658,1.0,0
CYTDK2,-0.07088259031309146,5.421677403058268,-0.3843025381707249,-7.68320985915534,-1.5103657845448986,14.615253046758507,0.0,0
CYTK1,0.003472691434078728,-16.532275351137347,-0.05741149099772556,1.7563366058193424,1.94753074254902,-20.23614269950571,1.0,0
CYTK2,-0.0006600166642590965,8.194283986898629,-0.005408363983024564,1.380558664360933,-0.061584089156024646,6.875309411693721,0.0,0
DAAD,-0.01142671642882868,10.933772570837379,-0.12493711866426388,20.603760911947788,-1.909942454440591,-7.760045886669818,0.0,0
DADA,0.0026775813833284324,-33.677592491982736,-0.09017449469185436,-16.970852126261434,1.044740774958786,-17.75148114068008,1.0,0
DADK,-0.000963694299019357,9.144170792654053,-0.008812185262140025,6.284765036024851,-2.095255935169698,4.954661691798901,0.0,0
