,0
GLUSy,-45.38865146972665
GLXCL,-41.44296136281605
GLYATi,-13.800313918729515
GLYCDx,18.33703566777035
GLYCL,11.321558383225465
GLYCLTDx,-38.57753596831219
GLYCLTDy,-38.461223631024154
GLYCTO2,-14.93999811812148
GLYCTO3,-13.451262018166403
GLYCTO4,36.93334150866974
GLYK,-18.928512035075983
GLYOX,-119.56201262737937
GMPR,27.829178053682654
GMPS2,-61.912415099902205
GND,-0.31463577392469233
GNK,-14.10696081703827
GPDDA4,-131.95950793431348
GSNK,-24.21508800576447
GSPMDA,-32.313620552057955
GUAD,3.4342713812839634
GUAPRT,-33.176132949561065
HEX1,-23.025451886639416
HPYRI,1.5814340056443825
HPYRRx,-25.608729022165846
HPYRRy,-25.49241668487781
HSDy,16.670051505491926
HSK,-71.84724290222523
HXPRT,-30.43952298019417
HYPOE,-32.31362055205841
ICDHyr,-5.025990016850187
ICL,9.800281314067206
IDOND,-9.643641096588453
IDOND2,-9.527328759300417
IMPD,-28.748879458546753
INSK,-26.549913757440663
KAS14,-919.2504806744
KAS15,-44.514727955594935
LDHD,18.067461624682494
LDHD2,-35.450072461750835
L-LACD2,-1.4887360999550765
LPLIPA1,5.74764813014599
LPLIPA2,-115.06607250167986
LPLIPA3,-81.40178818120512
LPLIPA4,-33.66428432047451
LPLIPA6,87.14943631135156
MACPD,44.84948521405022
MALS,-40.085357026606744
MCITD,-45.98942201952457
MDH,23.960339684701808
MDH2,-29.557194401731863
MDH3,-28.068458301776786
ME1,1.333820201325807
ME2,1.2175078640377706
MLTG3,-17.34850178908141
MLTG4,-17.74816709210768
MLTG5,-17.74814898450927
MLTP1,-0.5123420199815882
MLTP2,-0.912007323007856
MLTP3,-0.9119892154094487
MMCD,-7.47203498607837
MTHFC,-1.519420079710926
NACODA,-18.569613831348505
NADDP,-45.13805983907412
NADH10,-52.02879798647882
NADH5,-53.5175340864339
NADH9,-1.6441944596426765
NADK,-15.637623434143734
NADPPPS,-16.67599711791422
NADS1,-55.79065049162239
NAMNPP,-36.23108049225971
NDPK1,-3.1643125691316527
NDPK2,-1.678559070382562
NDPK3,1.1501579832711286
NDPK5,3.6053723374216133
NDPK6,-0.10866990734803039
NDPK7,6.287718478573879
NDPK8,3.853957307737801
NMNAT,-2.939980805233631
NMNDA,4.772629042081121
NMNN,-32.58566884218652
NTD1,-15.610565857831148
NTD10,7.791636230936774
NTD11,-5.763706794617406
NTD2,-4.251395528017156
NTD4,-9.118776613376212
NTD5,-32.31362055205841
NTD6,-27.514144804122566
NTD7,-15.089558899926828
NTD8,-17.922212531159175
NTD9,-8.098532546293598
NTPP1,-56.428824006482046
NTPP2,-44.74812410064601
NTPP3,-55.464086795305775
NTPP4,-50.702304241526235
NTPP5,-56.36099460166588
NTPP6,-48.07804064430775
NTPP7,-48.303742291848266
NTPP8,-45.114564341440655
NTPTP1,-21.504379890700875
OBTFL,4.995778841069921
ORNDC,13.239058436542564
ORNTA,45.39487712338183
P5CD,8.496567052270422
P5CR,-39.41498343730947
PAPAEC,254.63544113620992
PASYNEC,-2078.175084685342
PDH,-45.877511039538945
PDXPP,-32.31362055205841
PFK,-21.545427311715684
PFL,-20.4701426857676
PGCD,6.983869401626862
PGI,2.6299620939021224
PGMT,-7.54799110368117
PGPPEC,130.9911089010012
POX,-137.03915144832672
ppa,-16.83143548734165
PPAKr,-12.353235478567285
PPC,-31.93780379633995
PPCK,-0.3758167557177785
PPCSCT,-13.831918508396939
PPM,-11.420975982409118
PPS,-10.34515285193379
PROD2,28.90863526369182
PRPPS,-6.802282819838638
PSDEC,119.59811208640895
PSSAEC,160.5490582413513
PUNP1,8.047128768633002
PUNP2,9.655879882101658
PUNP3,11.419883653794386
PUNP4,10.497109014674265
PUNP5,6.3484479327516965
PYAM5PO,-94.57277836766755
PYDXK,-32.31362055205909
PYK,-22.25070272765811
PYNP2r,2.952645207783007
RNDR1,-31.126197404734967
RNDR2,-30.71355922181374
RNDR3,-32.86278445669018
RNDR4,-34.328195211882075
RNTR1,-27.272240096997166
RNTR2,-23.943874315260246
RNTR3,-27.725223961387428
RNTR4,-32.758306048848
RPE,-3.5166076506727677
RPI,2.1186108173869798
SERDL,-30.14345913705418
SSALx,-47.01706694735117
SSALy,-47.133379284639204
SUCD,2.1327363745718912
SUCOAS,-1.4786830298312452
TALA,-1.055368166829112
THRAr,9.89934978914539
THRDL,-23.327644397696076
TKT1,-3.9775884229147778
TKT2,-10.511791550677572
TPI,5.652576047927141
TRDR,-4.3675993919846405
TRE6PH,-9.877313691511063
TRE6PP,-19.165482356929942
TRE6PS,-21.246277595984566
TREHe,-11.538350892982066
TRPAS1,-10.165276959595445
TRPAS2,20.337211627709166
TRPS1,-31.30850645478006
TRPS2,-50.48067076476332
TRPS3,19.172164309983373
TRSAR,-27.19016302781023
UMPK,-1.002682204951725
UPPRT,-28.556031521826014
URIDK2r,2.203980509578969
URIK2,-24.89791245490926
VALTA,14.877268949013683
VPAMT,-14.684433644589092
XPPT,-37.64641807299719
biomass,-1354.9110760896037
EX_ac,242.8318195002859
EX_co2,545.0291098634997
EX_glc,406.0963963820737
