,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.004817882450558982,-0.004817882450558982,-0.004817882450558982,-0.004817882450558982,-0.004817882450558982,-0.004817882450558982,-0.004817882450558982,-0.004817882450558982,-0.004817882450558982,-0.004817882450558982,-0.004817882450558982,-0.004816776754862435,-0.004817882450558982,-0.004817882450558982,-0.004817882450558982,-0.004817882450558982,-0.004817882450558982,-0.004817882450558982,-0.004817882450558982,-0.004817882450558982,-0.004816776754862435,-0.004817882450558982,-0.004817882450558982,-0.004817882450558982,-0.004817882450558982,-0.004817882450558982,-0.004817882450558982,-0.004817882450558982,-0.004817882450558982,-0.004816776754862435,-0.004817882450558982,-0.004817882450558982
1,0.0007797745048017612,0.0007797745048017612,0.0007797745048017612,0.0007797745048017612,0.0007797745048017612,0.0007797745048017612,0.0007797745048017612,0.0007797745048017612,0.0007797745048017612,0.0007797745048017612,0.0007797745048017612,-0.00021215349464961941,0.0007797745048017612,0.0007797745048017612,0.0007797745048017612,0.0007797745048017612,0.0007797745048017612,0.0007797745048017612,0.0007797745048017612,0.0007797745048017612,-0.00021215349464961941,0.0007797745048017612,0.0007797745048017612,0.0007797745048017612,0.0007797745048017612,0.0007797745048017612,0.0007797745048017612,0.0007797745048017612,0.0007797745048017612,-0.00021215349464961941,0.0007797745048017612,0.0007797745048017612
2,0.0018318020770768909,0.0018318020770768909,0.0018318020770768909,0.0018318020770768909,0.0018318020770768909,0.0018318020770768909,0.0018318020770768909,0.0018318020770768909,0.0018318020770768909,0.0018318020770768909,0.0018318020770768909,0.001526601518355165,0.0018318020770768909,0.0018318020770768909,0.0018318020770768909,0.0018318020770768909,0.0018318020770768909,0.0018318020770768909,0.0018318020770768909,0.0018318020770768909,0.001526601518355165,0.0018318020770768909,0.0018318020770768909,0.0018318020770768909,0.0018318020770768909,0.0018318020770768909,0.0018318020770768909,0.0018318020770768909,0.0018318020770768909,0.001526601518355165,0.0018318020770768909,0.0018318020770768909
3,-0.0005731690063384637,-0.0005731690063384637,-0.0005731690063384637,-0.0005731690063384637,-0.0005731690063384637,-0.0005731690063384637,-0.0005731690063384637,-0.0005731690063384637,-0.0005731690063384637,-0.0005731690063384637,-0.0005731690063384637,-0.000573550714312519,-0.0005731690063384637,-0.0005731690063384637,-0.0005731690063384637,-0.0005731690063384637,-0.0005731690063384637,-0.0005731690063384637,-0.0005731690063384637,-0.0005731690063384637,-0.000573550714312519,-0.0005731690063384637,-0.0005731690063384637,-0.0005731690063384637,-0.0005731690063384637,-0.0005731690063384637,-0.0005731690063384637,-0.0005731690063384637,-0.0005731690063384637,-0.000573550714312519,-0.0005731690063384637,-0.0005731690063384637
4,6.884949374582712e-05,6.884949374582712e-05,6.884949374582712e-05,6.884949374582712e-05,6.884949374582712e-05,6.884949374582712e-05,6.884949374582712e-05,6.884949374582712e-05,6.884949374582712e-05,6.884949374582712e-05,6.884949374582712e-05,0.00015100018134024519,6.884949374582712e-05,6.884949374582712e-05,6.884949374582712e-05,6.884949374582712e-05,6.884949374582712e-05,6.884949374582712e-05,6.884949374582712e-05,6.884949374582712e-05,0.00015100018134024519,6.884949374582712e-05,6.884949374582712e-05,6.884949374582712e-05,6.884949374582712e-05,6.884949374582712e-05,6.884949374582712e-05,6.884949374582712e-05,6.884949374582712e-05,0.00015100018134024519,6.884949374582712e-05,6.884949374582712e-05
5,0.0002601940471847663,0.0002601940471847663,0.0002601940471847663,0.0002601940471847663,0.0002601940471847663,0.0002601940471847663,0.0002601940471847663,0.0002601940471847663,0.0002601940471847663,0.0002601940471847663,0.0002601940471847663,0.000579133449267874,0.0002601940471847663,0.0002601940471847663,0.0002601940471847663,0.0002601940471847663,0.0002601940471847663,0.0002601940471847663,0.0002601940471847663,0.0002601940471847663,0.000579133449267874,0.0002601940471847663,0.0002601940471847663,0.0002601940471847663,0.0002601940471847663,0.0002601940471847663,0.0002601940471847663,0.0002601940471847663,0.0002601940471847663,0.000579133449267874,0.0002601940471847663,0.0002601940471847663
6,0.0011647937741405883,0.0011647937741405883,0.0011647937741405883,0.0011647937741405883,0.0011647937741405883,0.0011647937741405883,0.0011647937741405883,0.0011647937741405883,0.0011647937741405883,0.0011647937741405883,0.0011647937741405883,0.0011428630384889256,0.0011647937741405883,0.0011647937741405883,0.0011647937741405883,0.0011647937741405883,0.0011647937741405883,0.0011647937741405883,0.0011647937741405883,0.0011647937741405883,0.0011428630384889256,0.0011647937741405883,0.0011647937741405883,0.0011647937741405883,0.0011647937741405883,0.0011647937741405883,0.0011647937741405883,0.0011647937741405883,0.0011647937741405883,0.0011428630384889256,0.0011647937741405883,0.0011647937741405883
7,0.0036564468756157737,0.0036564468756157737,0.0036564468756157737,0.0036564468756157737,0.0036564468756157737,0.0036564468756157737,0.0036564468756157737,0.0036564468756157737,0.0036564468756157737,0.0036564468756157737,0.0036564468756157737,0.001691692295925147,0.0036564468756157737,0.0036564468756157737,0.0036564468756157737,0.0036564468756157737,0.0036564468756157737,0.0036564468756157737,0.0036564468756157737,0.0036564468756157737,0.001691692295925147,0.0036564468756157737,0.0036564468756157737,0.0036564468756157737,0.0036564468756157737,0.0036564468756157737,0.0036564468756157737,0.0036564468756157737,0.0036564468756157737,0.001691692295925147,0.0036564468756157737,0.0036564468756157737
8,0.00046630019175974687,0.00046630019175974687,0.00046630019175974687,0.00046630019175974687,0.00046630019175974687,0.00046630019175974687,0.00046630019175974687,0.00046630019175974687,0.00046630019175974687,0.00046630019175974687,0.00046630019175974687,0.0004659946482674531,0.00046630019175974687,0.00046630019175974687,0.00046630019175974687,0.00046630019175974687,0.00046630019175974687,0.00046630019175974687,0.00046630019175974687,0.00046630019175974687,0.0004659946482674531,0.00046630019175974687,0.00046630019175974687,0.00046630019175974687,0.00046630019175974687,0.00046630019175974687,0.00046630019175974687,0.00046630019175974687,0.00046630019175974687,0.0004659946482674531,0.00046630019175974687,0.00046630019175974687
9,-0.00031832029672642753,-0.00031832029672642753,-0.00031832029672642753,-0.00031832029672642753,-0.00031832029672642753,-0.00031832029672642753,-0.00031832029672642753,-0.00031832029672642753,-0.00031832029672642753,-0.00031832029672642753,-0.00031832029672642753,-0.0003190916451759984,-0.00031832029672642753,-0.00031832029672642753,-0.00031832029672642753,-0.00031832029672642753,-0.00031832029672642753,-0.00031832029672642753,-0.00031832029672642753,-0.00031832029672642753,-0.0003190916451759984,-0.00031832029672642753,-0.00031832029672642753,-0.00031832029672642753,-0.00031832029672642753,-0.00031832029672642753,-0.00031832029672642753,-0.00031832029672642753,-0.00031832029672642753,-0.0003190916451759984,-0.00031832029672642753,-0.00031832029672642753
