,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,1.443231755199506,0.32165269902204496,-0.10385580216671145,-0.01597740041569449,0.1858767082599915,0.8848521170958941,0.19843743101256184,0.3383710285392021,0.32165269902204496,0.4126386543731444,0.31184044900471086,-0.01597740041569449,0.0654739966603541,0.8848521170958941,0.8848521170958941,0.5112452411488717
1,0.9706688904605012,0.2505994945150535,0.03136438942459544,0.17799662745656372,0.16285348574350472,0.8580209633214869,0.35608086417324675,0.2692255425671903,0.2505994945150535,0.13983884681829367,0.2656657992497256,0.17799662745656372,0.0018515101038985827,0.8580209633214869,0.8580209633214869,0.16407086500035414
2,-0.8045208249654312,-0.40491509690832644,-1.3449644551111575,-0.6857887497129466,0.12376400318391126,0.7463901335363495,0.5097216354702364,-0.8469591408086509,-0.40491509690832644,-1.1102732689852037,-0.3965534501626417,-0.6857887497129466,-1.6272077368565867,0.7463901335363495,0.7463901335363495,0.7664025147991521
3,0.13288685789440693,-1.2544054182543694,-1.0786395408580502,-0.4012785760562937,0.47958808668830116,-1.272501453283399,1.847144870768887,-1.5235492801006723,-1.2544054182543694,0.6104597409837272,-1.2290818424541923,-0.4012785760562937,-1.0371161681879748,-1.272501453283399,-1.272501453283399,-1.4464756435700297
4,0.8313647388396541,-0.12068122933247662,0.07504232442820992,-0.5086809119556018,0.061213741278439156,0.07949455006565487,-0.33755785828848034,0.0013964978703249482,-0.12068122933247662,0.11421555754234203,-0.11383397951040264,-0.5086809119556018,0.24732313733799371,0.07949455006565487,0.07949455006565487,0.09045175875040659
5,0.12407344416270026,-0.3742141604429326,-2.1200884049483206,1.6555585352252087,-0.5563097356013179,0.058093394310145666,2.4538991943739266,-0.4018249076528772,-0.3742141604429326,1.0458709235261723,-0.3896583965610311,1.6555585352252087,-0.8842540392457539,0.058093394310145666,0.058093394310145666,0.7492291264492718
6,-2.840018360679131,-0.13327858416218008,0.21738534584450878,0.09833995590175341,0.0001391335080529116,-2.0830611765042377,-0.03513550533921189,-0.13550705745482972,-0.13327858416218008,-0.13135011109142966,-0.13241731578704205,0.09833995590175341,-0.06438999200558543,-2.0830611765042377,-2.0830611765042377,-0.20151841265113293
7,-0.28302013410270216,-0.3078172182620079,-0.09121371511002196,0.015008809891977795,-1.2876593926789237,-0.3576892070691652,0.6700697458407354,-0.7387571577628411,-0.3078172182620079,-0.08248952002150654,-0.3068191042104003,0.015008809891977795,-0.32084094284859527,-0.3576892070691652,-0.3576892070691652,0.9544446915839289
8,-0.6980224293733339,0.061135544570679275,0.7239372331020659,-0.6651334436448874,0.12374770200592623,0.25727786506594447,-0.21596715043303327,0.0015643565700827371,0.061135544570679275,-0.40737695210558217,0.07623026052680004,-0.6651334436448874,-0.13431154281907676,0.25727786506594447,0.25727786506594447,-0.454916575617787
9,-2.0307234801210696,-0.7330225107524588,-2.0197152387279864,0.9195614528482545,-1.6613206376244585,-2.0215798890697676,-1.4591919026622828,-1.7607079153902343,-0.7330225107524588,-1.8622648567699087,-0.7161873365635065,0.9195614528482545,-1.9996077746002467,-2.0215798890697676,-2.0215798890697676,-2.042825216896097
10,0.6990040131628434,-1.1792799073584366,0.7058957879386465,-0.7370928571780858,-0.34411388999428816,-0.44988199481811086,0.20017427655300002,0.9984847887721884,-1.1792799073584366,0.5864993550566456,-1.1889233942713617,-0.7370928571780858,0.6796823425541121,-0.44988199481811086,-0.44988199481811086,0.7080843133492262
11,0.9111957345584613,0.4069478584603116,-0.4451515541921455,0.08991322392164912,-0.5753919343176918,0.5552311280222393,-0.8188981041740452,-1.042340340710811,0.4069478584603116,-0.7135851362641307,0.39323963872638473,0.08991322392164912,0.4480102823187754,0.5552311280222393,0.5552311280222393,-1.2245638805230117
12,0.6624661653790068,0.17246015910105725,0.6733979276927935,0.792260313065589,0.1259882035056539,2.402562318231815,0.7845748640752339,0.18205353719208686,0.17246015910105725,0.34940319663917285,0.1694295648231571,0.792260313065589,0.10095813770822216,2.402562318231815,2.402562318231815,0.26027864151222596
13,-0.4247946244706706,-0.047824656754133506,-0.11523556249300855,0.3070257798165845,0.06946601701042279,0.03339796013156823,0.15170078892072747,0.07989307213489441,-0.047824656754133506,-0.16045042879807184,-0.06350884257718999,0.3070257798165845,-0.2109687291412832,0.03339796013156823,0.03339796013156823,-1.2275463857359394
14,-0.6541490526276947,-4.57441465237838,-4.415637630309593,-3.4144717202505643,-3.166303309675952,-0.6191488587040558,-2.124239128568069,-2.1410084880484024,-4.57441465237838,-4.864223238720608,-4.5839262303013895,-3.4144717202505643,-4.215751476922927,-0.6191488587040558,-0.6191488587040558,-0.9253335277054803
15,1.4606573466547514,0.11156816325277491,0.6171884563053546,0.005598645833333728,0.01700178836988852,1.0375465651594595,0.042890878921847043,0.37016291999831036,0.11156816325277491,0.1075319656618168,0.11033508460007269,0.005598645833333728,-0.01734091975395015,1.0375465651594595,1.0375465651594595,0.1426322361766099
16,1.0646435394974036,0.2730452189168939,-0.3255735494089928,0.6137615764441561,0.23759248717892034,0.7497505632764475,0.5158801072542168,-0.1383720350553884,0.2730452189168939,0.06770201974892921,0.28511472660757325,0.6137615764441561,-0.1157407543810499,0.7497505632764475,0.7497505632764475,-0.055278937874221404
17,1.1801878573293718,2.7838598591507697,-0.13276284921001819,-1.719467508122338,1.331555856309417,0.6754455312272164,-0.40058265127314874,0.6744782564293136,2.7838598591507697,0.5964316544370657,2.811499786597675,-1.719467508122338,0.793905926738267,0.6754455312272164,0.6754455312272164,-0.40873548068788085
18,-1.3715684688174155,1.1751284070560817,-1.1626383077806812,-1.5812753877968697,-0.9762659768887936,0.3767569227613284,-0.19724917220572333,-0.39646038289077723,1.1751284070560817,0.8920266428656276,1.1637810865265992,-1.5812753877968697,0.1606739906489903,0.3767569227613284,0.3767569227613284,0.096509343288704
19,0.02660640656137035,0.8769844123239482,0.12491717285212438,0.432689107746652,1.0681976543933218,0.16246702808642496,0.6215691902814539,0.6350778627533358,0.8769844123239482,1.1377129252730704,0.8858573031548164,0.432689107746652,0.23076118017361066,0.16246702808642496,0.16246702808642496,-0.11766027720880597
20,-0.22104188066899483,-2.890029933252834,-0.19032712954688216,-0.1844226521250259,-2.9026223173861303,2.5140077394130844,-0.1046032169131876,-2.8844700077844885,-2.890029933252834,-0.10484460810065782,-2.890972381058752,-0.1844226521250259,-0.13629606652805998,2.5140077394130844,2.5140077394130844,-0.08710772995552439
21,0.6694258940622857,0.23690457627308192,0.22533317912393552,0.6162289712297565,0.22678444085085073,1.1657118025941893,0.5618877395263809,0.050652590897333455,0.23690457627308192,0.0367459263936179,0.24950493642163163,0.6162289712297565,0.005654620982305615,1.1657118025941893,1.1657118025941893,-0.07301035084155819
22,0.6604749652235908,0.8269359952117411,0.526956668816654,0.9607892891167144,0.8368944691216814,0.8004476184016412,0.47998476537601953,0.7486250110180254,0.8269359952117411,0.3745389315933663,0.8366486062150228,0.9607892891167144,0.19004282216637552,0.8004476184016412,0.8004476184016412,-0.21964777513333816
23,-2.0287196924348643,-3.3945129872900406,-1.486632183944739,-2.227004344632573,-2.591501959403147,-2.0709837076918407,-2.6248080415956103,-2.4458999968602106,-3.3945129872900406,-3.683648643568362,-3.388197852969583,-2.227004344632573,-1.6772833321022216,-2.0709837076918407,-2.0709837076918407,-2.375550672581378
24,0.43980075856233475,1.0108162331813577,-1.3456687318032576,2.6369462312398535,2.1672755916000788,1.4073253804583405,0.942629233446847,2.393752314112653,1.0108162331813577,0.93136751372495,1.0245947864490312,2.6369462312398535,1.4408122892092456,1.4073253804583405,1.4073253804583405,2.1627868929491685
25,1.0930156957038069,-0.2657745206115037,1.8279673922821906,0.24607589175464487,0.7244638164769068,1.1839421076664083,1.2442606789198312,1.3616517074942536,-0.2657745206115037,1.048191819105997,-0.2543532533742872,0.24607589175464487,1.0397835491466092,1.1839421076664083,1.1839421076664083,1.0698526213990587
26,-0.3714080655855078,-0.5236057376867836,-0.8053043462606625,-1.3800362344379715,-0.6011365248126803,-0.8509319811658208,-0.6967777193381234,-0.23087637608228712,-0.5236057376867836,-0.38488657161833,-0.49340124232604377,-1.3800362344379715,-1.0347268374101297,-0.8509319811658208,-0.8509319811658208,-0.18444579461157398
27,-0.17124423529147206,-0.2269865671600262,-0.04961692327959319,0.24767213917625502,-1.6309202287607045,0.5514802720045345,0.0980459512490251,-0.2422806957291995,-0.2269865671600262,-0.5179702722959946,-0.21683609313200533,0.24767213917625502,0.3706515823002904,0.5514802720045345,0.5514802720045345,-0.034593571064113496
28,0.46020576099743854,0.08875707530725273,0.4953906829788363,0.16347233587551233,0.06461009942998065,0.828111214563004,0.1431783184770946,0.22060306969411503,0.08875707530725273,0.037910404768924134,0.09171113465702507,0.16347233587551233,7.07357842284585e-05,0.828111214563004,0.828111214563004,0.025946777589352633
29,0.47886491556865207,0.5492380963578418,0.9725366713159889,1.0335119692286836,0.6954554711300116,0.9734963551165859,0.9060079412304253,0.6237246349204522,0.5492380963578418,0.3795988529027075,0.5621825998330621,1.0335119692286836,0.3393179103348416,0.9734963551165859,0.9734963551165859,0.343218744374481
30,0.25722273738549445,0.7626985569653024,0.4740274504538025,1.495650341836155,0.3799523162503423,3.500394618143774,1.9514979233128773,1.4644448674359098,0.7626985569653024,0.4899917865838851,0.7662851743662646,1.495650341836155,0.21407727091031828,3.500394618143774,3.500394618143774,1.7978122030965964
31,-0.1598895839956811,-0.004378998961124669,-0.18277631007670725,-0.9205450068796326,-0.2449375975409465,1.1774878822622539,-0.07026475300847554,-0.17735802104297055,-0.004378998961124669,0.25207455808571794,0.024756610788495642,-0.9205450068796326,-0.1242179976356236,1.1774878822622539,1.1774878822622539,-0.1402938396570476
32,-0.00025622917542977565,-0.0016744898809845344,-2.452712329237508,-2.4527123293310154,0.0001933756495649044,-6.89274694825352e-05,0.01800658510667152,1.6999496522700564e-05,-0.0016744898809845344,-0.00024186312717099448,9.956956526411806e-06,-2.4527123293310154,-0.0027494949250888674,-6.89274694825352e-05,-6.89274694825352e-05,-0.0032837292114970404
33,0.033383661612753995,-0.7589081423457557,-0.4026173716673343,-0.1546162365239491,-1.3882008555339274,-0.0039975564435577645,-0.8604081306290142,-1.0028804350169866,-0.7589081423457557,-1.5389357525618153,-0.7648214848554997,-0.1546162365239491,-0.23370520163393754,-0.0039975564435577645,-0.0039975564435577645,0.2880783200290488
34,2.038730458597217,1.8352904383464026,1.2973877525353104,1.574624271833317,2.973682622789073,2.7975766309485843,3.758644590875609,2.6979184207425697,1.8352904383464026,1.6346005164487372,1.8658267131778996,1.574624271833317,1.3786550363939594,2.7975766309485843,2.7975766309485843,2.233940723477021
35,1.1272770420890916,1.260288898326164,1.2064875531971877,-0.6244499167816462,1.130952062915309,0.6957783851166832,-0.13103411781886987,1.1948591928558894,1.260288898326164,1.1300448872656492,1.2950747798112088,-0.6244499167816462,1.0040100943690753,0.6957783851166832,0.6957783851166832,0.8564997677468222
36,0.013431628241723921,-3.5112740822893653,-0.0650856147459403,0.10223275462036685,0.16542175924514124,-0.6206828451143188,0.08666875758391404,0.0767795810619422,-3.5112740822893653,0.11836040597178231,-3.502263814537949,0.10223275462036685,-0.45430151974648686,-0.6206828451143188,-0.6206828451143188,-0.9609497944099338
37,0.644297336431279,0.6407442096838113,1.9350507185671968,0.6458664936180508,0.6427971158471418,0.6600755686193434,0.7465302090415102,0.6427777370716401,0.6407442096838113,0.6421753608846041,0.640716722164293,0.6458664936180508,1.5206980542696027,0.6600755686193434,0.6600755686193434,0.6471663709382578
38,-0.14410152503356077,-0.5701665800884206,0.48334601073350264,-1.2720658748101652,-0.9634936543481318,-1.4837707111495153,-1.4422705860606537,0.19004898163815334,-0.5701665800884206,-0.4879993075007982,-0.5389056812450359,-1.2720658748101652,-0.6842819347034986,-1.4837707111495153,-1.4837707111495153,0.08805128279031282
39,0.43609867980852285,0.27760728909164445,-0.3473851554258457,1.1290502943981469,0.21114722587870446,0.059639919777638724,1.4464687785037678,-0.027836609818869158,0.27760728909164445,0.35077028717102327,0.27876760448819543,1.1290502943981469,-0.7930683512700959,0.059639919777638724,0.059639919777638724,0.9561332596268944
