,0
0,-4.605170185988091
1,-4.084477344427238
2,-4.7483387007536235
3,-3.0669702714194838
4,-4.086848577361378
5,-5.93832791108816
6,-4.605170185988091
7,-4.605170185988091
8,-1.753278948659991
9,6.907755278982137
10,3.1073040492110957
11,-4.605170185988091
12,-0.6530035690193503
13,-4.605170185988091
14,-4.605170185988091
15,2.1402096360907032
16,-4.605170185988091
17,-4.234260283383613
18,-4.605170185988091
19,-4.605170185988091
20,-4.605170185988091
21,-4.605170185988091
22,-4.605170185988091
23,-4.605170185988091
24,-4.605170185988091
25,-4.605170185988091
26,-4.605170185988091
27,-4.605170185988091
28,0.14056430578635024
29,0.14121170668027505
30,-4.605170185988091
31,-0.9256901217559939
32,-1.61617922721668
33,-4.605170185988091
34,-4.605170185988091
35,-4.052584249939286
36,-4.605170185988091
37,-2.3310908666682457
38,-4.605170185988091
39,-2.6902531673234487
40,-1.2628643221541276
41,-1.9567026083883423
42,-3.688487146087063
43,-4.605170185988091
44,-4.170068314874834
45,2.280225661295045
46,-4.605170185988091
47,-4.605170185988091
48,-4.605170185988091
49,-4.605170185988091
50,-4.605170185988091
51,-3.2022510054191144
52,-4.605170185988091
53,-3.8086787952764043
54,-4.605170185988091
55,1.600308371585859
56,-4.605170185988091
57,-4.11907658550656
58,-5.333184512229294
59,-3.75961468672842
60,-2.5710528379953197
61,-2.9927484002880407
62,-4.605170185988091
63,-4.605170185988091
64,-7.879183732204057
65,-4.605170185988091
66,-1.4978661367769954
67,-4.605170185988091
68,-4.605170185988091
69,-4.605170185988091
70,-3.207518401462749
71,-4.107986030699879
72,-4.605170185988091
73,-3.9786284483917247
74,-4.605170185988091
75,-2.181143727684475
76,-4.605170185988091
77,-3.9322846215032965
78,-4.605170185988091
79,-4.605170185988091
80,-3.357127945942805
81,-4.605170185988091
82,-4.605170185988091
83,-2.896976682055155
84,-0.3034100578691948
85,-3.761501734734765
86,-4.605170185988091
87,-4.605170185988091
88,-4.605170185988091
89,0.1260598394863477
90,-4.605170185988091
91,-4.605170185988091
92,-4.605170185988091
93,-4.605170185988091
94,-4.605170185988091
95,-4.605170185988091
96,-4.605170185988091
97,-4.605170185988091
98,-3.404241267783939
99,-4.605170185988091
100,-4.605170185988091
101,-4.605170185988091
102,-4.605170185988091
103,-4.605170185988091
104,-4.605170185988091
105,-4.605170185988091
106,-4.605170185988091
107,-4.605170185988091
108,-4.605170185988091
109,-4.605170185988091
110,-4.605170185988091
111,-4.605170185988091
112,-4.436810317909063
113,-5.489261893160033
114,-4.605170185988091
115,-4.605170185988091
116,-4.605170185988091
117,-4.605170185988091
118,-2.664263539475775
119,-4.605170185988091
120,0.5107527165304953
121,-4.605170185988091
122,-4.605170185988091
123,-4.032758643982502
124,-4.605170185988091
125,-4.605170185988091
126,-3.9780634765802008
127,-4.605170185988091
128,-4.605170185988091
129,-4.605170185988091
130,-4.605170185988091
131,-3.693470967935093
132,-4.605170185988091
133,-4.605170185988091
134,-3.4535861750633807
135,-4.605170185988091
136,-4.605170185988091
137,-4.605170185988091
138,-4.605170185988091
139,-4.605170185988091
140,-4.605170185988091
141,-4.605170185988091
142,-4.605170185988091
143,-4.605170185988091
144,-4.605170185988091
145,-4.605170185988091
146,-0.24368922563988027
147,-4.605170185988091
148,-4.605170185988091
149,-4.605170185988091
150,-4.605170185988091
151,-4.605170185988091
152,-3.288595820337683
153,-4.605170185988091
154,2.19754492425653
155,-3.331020997083294
156,-4.605170185988091
157,-4.605170185988091
158,-4.605170185988091
159,-4.605170185988091
160,-5.531516716812863
161,-4.605170185988091
162,-4.605170185988091
163,-4.605170185988091
164,-4.605170185988091
165,-4.38801531782454
166,-4.605170185988091
167,-4.871111120916115
168,-4.605170185988091
169,-5.862270528283342
170,-4.605170185988091
171,-4.605170185988091
172,-4.605170185988091
173,-4.207071104710593
174,-4.605170185988091
175,-4.605170185988091
176,-2.2889070456679597
177,-4.605170185988091
178,-4.605170185988091
179,-4.605170185988091
180,-6.0372848888478865
181,-3.310039765788728
182,-0.36918144243691997
183,-4.605170185988091
184,-4.605170185988091
185,-1.8973533803293183
186,-4.605170185988091
187,-4.605170185988091
188,-4.605170185988091
189,-4.605170185988091
190,-4.605170185988091
191,-4.605170185988091
192,-0.7898722725092711
193,-4.605170185988091
194,-4.605170185988091
195,-4.605170185988091
196,-4.605170185988091
197,-4.605170185988091
198,-4.605170185988091
199,-4.605170185988091
200,-4.4452170140717
201,-4.605170185988091
202,-4.605170185988091
203,-4.605170185988091
204,-4.605170185988091
205,-4.605170185988091
206,-4.605170185988091
207,-4.605170185988091
208,-4.605170185988091
209,-4.605170185988091
210,-4.605170185988091
211,-4.605170185988091
212,-4.605170185988091
213,-4.605170185988091
214,-4.605170185988091
215,-4.605170185988091
216,-4.605170185988091
217,-4.605170185988091
218,-4.605170185988091
219,-4.605170185988091
220,-4.605170185988091
221,-4.605170185988091
222,-4.605170185988091
223,-4.605170185988091
224,-4.605170185988091
225,-1.8391019038261323
226,-4.605170185988091
227,-4.605170185988091
228,-4.605170185988091
229,-4.605170185988091
230,-4.605170185988091
231,-0.9183337377814687
232,0.9004648768865351
233,-5.137043390732651
234,-2.3692964783326977
235,-3.0312675617380815
236,-4.605170185988091
237,-4.605170185988091
238,-4.605170185988091
239,1.1196873294038712
240,-3.7497626414451526
241,-4.605170185988091
242,-4.605170185988091
243,-4.605170185988091
244,-4.605170185988091
245,-4.605170185988091
246,0.43845479707231594
247,-2.6829851663974127
248,-4.605170185988091
249,-4.605170185988091
250,-4.605170185988091
251,-4.758793308180944
252,-4.605170185988091
253,-4.605170185988091
254,-4.605170185988091
255,-4.605170185988091
256,-4.43416495192947
257,-4.605170185988091
258,-4.605170185988091
259,-4.605170185988091
260,-4.605170185988091
261,0.7783850255260378
