,0
0,-12.039546384219648
1,-11.923221085459204
2,-10.180843698230092
3,-10.064518399469762
4,-2.439325118493116
5,913.2919456744114
6,856.8567442198314
7,958.8950087937465
8,881.1643516372051
9,926.3111542998165
10,6.459415746261357
11,-58.11961823173954
12,-23.141456439975173
13,-11.622931874866026
14,12.255819775913778
15,24.32144913615207
16,-28.16627880855964
17,-26.383343164485268
18,13.759529372706993
19,-35.10806703949868
20,862.013845081927
21,-7.354026994827649
22,6.536792976841525
23,-3.3301592154225546
24,-10.360871728387565
25,-18.16065719113658
26,-93.04069681543152
27,-18.43144718812897
28,-19.744472036344177
29,0.2878584620257243
30,3.1140137535221584
31,-28.292355789101066
32,-17.712992455099425
33,-22.79237857031876
34,-20.408599738166345
35,15.842740368639966
36,23.51254823250713
37,-4.91271468788409
38,0.0
39,1.4573263986676466
40,11.807911689135835
41,-64.68204753751434
42,-30.848496220345396
43,-30.375828140312365
44,-0.040967133278968504
45,1.7888402260615521
46,0.1907504877641486
47,1.7478730927825836
48,-60.622389425960534
49,-1.2979116924459504
50,0.355555903965751
51,-1.2978413990197168
52,-1.2978595063689227
53,-17.963912794835096
54,-64.01237730137677
55,-111.47285400614064
56,-22.262732419574604
57,11.626432553635482
58,-9.033845753255662
59,-28.15578525442811
60,-17.844392455229922
61,-44.712690840059224
62,-29.99741225914306
63,-24.82405773490575
64,-22.259864331599715
65,20.359252174534504
66,-73.39389552288549
67,34.4017620272848
68,0.24286509190426386
69,-70.99297109221163
70,12.948580437828738
71,2.833676737134283
72,-10.872870563685183
73,-32.17480032493563
74,-150.07060028358092
75,-47.319843350731446
76,-47.436168649491776
77,-7.864619075421615
78,50.199598321914436
79,50.315923620674766
80,-3154.6894971655197
81,-4016.4770841327277
82,-3994.175917659642
83,-4806.900229209806
84,-4828.591713005677
85,-5616.950277865213
86,-191.8930926305892
87,24.18080438703805
88,-22.709274518813572
89,-84.56095297213088
90,-48.66202224662402
91,-45.02695319768986
92,3.6936580626950217
93,-76.21048315196398
94,-9.464768993214676
95,-41.17459104868033
96,-26.913717063467516
97,-22.218820310289914
98,-50.9798792557383
99,0.4311923586295592
100,-14.036008945053254
101,-15.52992780512136
102,1.7563406416770704
103,1.3805626999817378
104,20.559115922297778
105,-16.955576942003347
106,3.2538019009726895
107,-324.5072455378918
108,-23.55084360166694
109,-1.653011966130407
110,35.05297705336761
111,-90.6252695826555
112,-30.255700296738382
113,-20.186987391061507
114,-74.297080381471
115,5.027646050138287
116,-36.93102826753085
117,-36.92827220033627
118,-39.80604211318905
119,-18.41345403400709
120,-130.4484036478138
121,-19.505924702611026
122,-22.785501576073102
123,7.154116557782828
124,-125.02567313541834
125,-17.230015585248054
126,-9.808174910481341
127,-10.967249826909779
128,-61.5026829728713
129,-5.2902357833955875
130,-150.0342535696857
131,-21.54455336194394
132,-18.791209465359202
133,-18.674884166598872
134,-534.6490945284971
135,-225.8268461161333
136,-59.826131167744734
137,-224.01647943485114
138,-201.50595985005612
139,-8.732720654704508
140,-55.10051786402619
141,-0.29322130572040805
142,-13.274219613782122
143,20.26099199861619
144,-1.568742124803066
145,-19.70286754879362
146,5.3492354813899965
147,-46.73439730236532
148,16.45538857574502
149,-42.8353264499749
150,-960.6164855148083
151,-932.3330730960006
152,-3.789037687534801
153,-36.08606211011542
154,20.301599036618427
155,138.70656265044045
156,167.9751774857748
157,24.27540626614109
158,-10.639095753505899
159,-8.464677602663642
160,-34.15889693538065
161,-11.648377350586543
162,-22.41613821562578
163,-29.957129481145785
164,-3.423355660090124
165,-26.590223364353733
166,-16.491076505031288
167,19.92110674493415
168,-109.17097456642864
169,-1.3753170162583501
170,-23.885836601052915
171,-9.595844176131834
172,-4.70937252057638
173,2.2819162031969427
174,-9.503560138332432
175,0.4907594602595964
176,-1.602500889356179
177,-3.7244071373484076
178,-5.9420779811382545
179,-71.81501031791277
180,-16.997194784112935
181,-6.614538589320091
182,0.11663105385628114
183,34.74088936888438
184,-63.40516704762467
185,-8.2130765077261
186,-17.459521744019796
187,28.473846229088394
188,-28.660884666860056
189,30.512407312765717
190,-14.71527858091595
191,-66.7818909119826
192,-0.5510923379160317
193,-45.22768589368167
194,-23.99661565848885
195,-30.822571232534955
196,18.315182364541158
197,-18.1862850827697
198,11.215425731455184
199,-38.5511789218595
200,-38.43485362309917
201,-90.65722768826362
202,17.138429861906673
203,-5.3720897228878925
204,-19.284147021060335
205,-36.45049127306021
206,-12.41105409636225
207,-14.814949141406487
208,-8.1049519162043
209,-27.64305645687739
210,-48.701999106736935
211,-0.25263512013589207
212,-15.33386448491865
213,-62.237668882510434
214,-76.89882939171878
215,-24.6204002604818
216,-4.106289567057729
217,-28.068510757877903
218,-86.06374097442449
219,-90.84793613051568
220,-18.88947687610238
221,-33.14536986308758
222,-23.056140716217215
223,-22.61163757900559
224,-22.4257900226836
225,-13.06945146153248
226,1.5767923174198586
227,-25.613370710588526
228,-25.497045411828196
229,16.670047185058877
230,-42.15947871224421
231,-30.06241900737126
232,8.983435284163079
233,-30.37799681034062
234,-12.949896568764927
235,-5.162673662162547
236,9.73992544516733
237,-13.05051289357516
238,-12.93418759481483
239,255.54798627184232
240,-41.2847328176141
241,-80.29468824891512
242,-5.914550397008213
243,19.591499765496565
244,13.904297567085564
245,-26.882425540329223
246,-4.85288870864656
247,-54.973242459098174
248,13.054288193214859
249,-3.690450114833652
250,-0.395775244705419
251,-29.100854647430197
252,-12.934365754567693
253,-12.934160440877577
254,-911.4969380917164
255,-49.48309300978951
256,-829.5209862157744
257,37.88963686077864
258,-11.528654979495968
259,-70.00451032286628
260,18.06746162488588
261,-111.1409449852369
262,-0.3442641239518025
263,-23.413934036813686
264,-108.06361959499026
265,-0.26796204482042185
266,-28.359791719839677
267,-3.683196493536059
268,-105.48485201174253
269,-67.54125893871935
270,-17.227977465967342
271,20.715615607055497
272,84.5736780522393
273,-527.8680878417636
274,65.3249354335968
275,-41.2724833318436
276,-2.8551123771169387
277,6.1514473924190725
278,-43.016966944658975
279,776.1370411982607
280,23.937184570921772
281,-105.27122203920135
282,2.5244355109689423
283,-41.010934959724864
284,1.5588868837849077
285,1.4425615850245777
286,-49.922774649275595
287,-3.2120786127025553
288,-59.48194731247153
289,2.85502830113694
290,-12.934868482314187
291,-14.588336078725888
292,-12.93493877574042
293,-12.934920668391214
294,1.9027404263053995
295,3.5561377292908674
296,3.556155836640073
297,-24.626779565148354
298,-0.11721259108935556
299,8.171018057114452
300,-75.47092057813222
301,-67.95971863553177
302,6.297434783059316
303,-14.190817826147168
304,-5.74562363261407
305,4.2346592872726205
306,-37.900520263791805
307,-10.101154051089338
308,-7.649734326384532
309,-8.414303206398102
310,-44.90182390927191
311,-21.412749059953057
312,-129.2084066101229
313,-43.92326864474717
314,-15.637623434291072
315,-16.53717689064456
316,-27.84868389556459
317,-38.14322383648448
318,-2.826155291496434
319,-1.5846809309405216
320,0.1976890247397023
321,-0.06997170513204765
322,1.4057168852955328
323,-1.593121266043454
324,4.088063023025825
325,2.396527532010623
326,-2.939980805100845
327,1.844766254018964
328,-30.802942467261516
329,-2.1401591323242712
330,-24.777867877928088
331,-32.54010165058207
332,-12.471932776142012
333,-11.333373566949035
334,-5.292374784606409
335,-7.63098224084797
336,-16.252471008829843
337,-13.818717228317837
338,-8.412578129737994
339,-16.035711612122782
340,-14.461807869836207
341,-14.068375354212378
342,-7.55440006445383
343,-53.98730918778028
344,-44.84442201470665
345,-53.02257197535437
346,-49.50797591876335
347,-53.204275685329776
348,-47.84180471437321
349,-45.91523242241192
350,-45.06046125572493
351,-70.95354681529625
352,-55.296684352464126
353,-3.5598610758808036
354,-30.178314668925623
355,-21.936145618438218
356,-30.290912488885624
357,-34.915355455508006
358,-4.390435426993008
359,0.28479646214782406
360,-46.22710455855565
361,-39.41498343723168
362,-54.72552778281744
363,292.3324452129559
364,-3.361476578159454
365,-47.58934530964939
366,-2017.348703582699
367,-44.77599396580831
368,-19.150356588305385
369,-6.999116967654572
370,-21.535704571429505
371,-19.71393268566203
372,-3.759295879036131
373,28.3350347419032
374,2.615503726105544
375,19.4252708952165
376,-27.981732537904918
377,-4.505047500531418
378,-7.3724168963128704
379,438.4230554987297
380,-300.5946794767975
381,-0.03726257941957556
382,-95.32878436821233
383,-122.61623477526246
384,-14.954318680997062
385,-14.616761519669126
386,-211.46533356191685
387,-16.79565439752446
388,-32.794738080875504
389,-32.040647409080975
390,-31.647923960767002
391,-0.13415291585511113
392,-13.370340060642775
393,-11.476405090973458
394,-26.733511987391466
395,-61.89460375761996
396,-21.52525227782553
397,-72.71592760040511
398,-10.218514015679375
399,-51.14276173859662
400,-28.098816440861015
401,-9.783801946501626
402,-77.8793573817494
403,-95.46206545945302
404,-81.90303726545517
405,-189.1964185957952
406,106.21964016967877
407,-9.779687490452488
408,29.229974425720627
409,-7.085513349219127
410,-16.542032128609662
411,103.80006354053285
412,-11.119915961574634
413,-10.140531078593995
414,145.6496454121757
415,20.538918304961953
416,8.453396711657206
417,-15.139688872920829
418,4.160704858706936
419,7.974300165974682
420,9.655879882180898
421,11.419883653361467
422,16.423554262974392
423,6.390485320767084
424,6.8669847878400105
425,10.164464468306505
426,-97.73587217294181
427,-19.224903756170704
428,-21.132744330097978
429,-13.024443736630246
430,-11.042055994837654
431,-22.24414477128221
432,2.952645207662272
433,-222.0809651183165
434,-18.78762946057367
435,-101.06145293910072
436,-94.43620921220912
437,-43.45967915201277
438,-39.89662694061212
439,-40.505582605942436
440,-42.19120997372988
441,-41.063151620002145
442,-35.664754763820156
443,-36.61520860765654
444,-42.199650308832815
445,-3.3881336403976547
446,2.160514164014103
447,2.219363503514842
448,-88.45358962933179
449,17.394788939382124
450,8.189869203792568
451,-0.6250995564474806
452,-6.748237515220978
453,-30.148790373429733
454,-2.224984835770897
455,-52.47753632474297
456,-3.8427956285034384
457,-29.0722463257012
458,-66.88080872115825
459,-0.9077839683280331
460,-45.087019945763245
461,-47.50184768469876
462,-47.61817298345909
463,-73.63676061478964
464,-1.1145202847289966
465,99.341295405334
466,-0.9750719104069958
467,-14.829818066024018
468,-38.64303656509128
469,0.11632529876033004
470,25.92258272607478
471,10.072316906654919
472,17.753431699214673
473,-24.08949856584826
474,-29.226800278556766
475,-3.816995910070773
476,-10.351199037832657
477,-213.1260135197743
478,-190.61549393497927
479,-23.762222195197637
480,-45.31397416063811
481,5.626596395269644
482,-4.287264601071456
483,-9.531494740201424
484,-7.19179667213632
485,-21.24480622156011
486,-11.458357676783521
487,-11.454784067387095
488,-9.901606588455813
489,20.343642609126547
490,-31.320268672573945
491,-50.492432982556295
492,19.17216430998235
493,-27.190163028008385
494,0.3230186145111702
495,-942.7505775573152
496,-23.993976009594803
497,-906.6138868028161
498,-14.93569068193301
499,-6.352083102782899
500,-17.594998450818366
501,-35.76023201531348
502,-32.90855250750246
503,-52.73232772632491
504,-36.554691678478775
505,-35.35934436801017
506,-8.112742510579778
507,-0.9088040656815792
508,10.37524695399037
509,-24.601549240994757
510,0.7735723160619727
511,-21.717662792591227
512,-37.47543424183732
513,1.7313717057323288
514,-1.5406212179681802
515,-28.11097717553757
516,-1009.2820128124877
517,242.06523416661443
518,546.2352731355616
519,406.64045868406805
520,0.0
521,153.33259576270592
522,-86.75301355725178
523,-16.39999999986504
524,1056.9236955801368
525,748.3516987964397
526,-0.01792770572267699
527,-3.558453661813374
528,-118.56137930794478
529,-0.11132132338885015
530,-64.35160869767213
531,-0.0020080478008779323
532,11.219087011340752
533,-0.06196997177202235
534,-100.52465517433458
535,-0.1080829680068689
536,58.14553490736275
537,-3.7392648903635433
538,-39.95914278797727
539,14.47275
540,-6.68841039492715
541,3.56073292025944
542,-3.595155342469333
543,-57.478650328164235
544,-21.411678771707784
545,-252.50236566067673
546,-229.99184607588217
547,-118.16782087434895
548,-10.372163324178654
549,-3.5594798830053165
550,-41.68847819415344
551,-42.56891183834971
552,-7.120895127527504
553,-28.28468210371325
554,-0.002053010298418201
555,-206.3482746191993
556,-3.5607863922800718
557,-45.30233849779784
558,-0.002053010298418201
559,-86.13026681581158
560,-3.7292526819895215
561,-3.7471803877121985
562,0.04348750578719418
563,-46.31585229633113
564,0.00026257531189344263
565,-89.41348094532196
566,-0.10367854729178916
567,2.1316282072803006e-14
568,-82.29600696163843
569,0.08707946646104148
570,18.033485778228226
571,-134.3354941348164
572,-26.53983658464612
573,-49.05035378733015
574,-10.341587767827175
575,-0.09244445264057788
576,-78.82235064987127
577,3.5607357782282243
578,-10.35129761825149
579,-0.10215430306489282
580,11.281078058199887
581,3.496735595158242
582,-102.15817794278055
583,5.6374796073892774
584,-16.8730375952943
585,-7.581335786998777
586,3.3431228653926546
587,-3.3350470721167014
588,-16.104503761149992
589,32.49028076494196
590,-75.30537678522879
591,0.0
592,-24.785914573343675
593,-17.175859285117454
594,-6.926715969930795
595,-82.38499756508251
596,-0.0019111369830326908
597,3.7887567565163636
598,-21.1731449187658
599,3.6127696545778463
600,7.109484174648976
601,-0.3469086864415516
602,3.4437592070578447
603,36.74462868708414
604,-7.106685332413914
605,-0.01420979511359377
606,-35.404097243581774
607,-18.149811076988556
608,-82.68493040523605
609,-0.30184397713657773
610,3.488823916362808
611,-255.80127060464622
612,-233.29075101985165
613,-47.22768083528189
614,-46.40214075299721
615,-0.08602588135417477
616,-64.34980616709214
617,-0.0002055172208841327
618,2.8421709430404007e-13
619,-445.5174603856917
620,-14.473921437499126
621,3.5595643407290964
622,457.5540688820623
