,lb,ub
imacp_c,9.999999999999958e-05,1.0000000000000002
pydam_c,9.999999999999958e-05,1.0000000000000002
prlp_c,9.999999999999958e-05,1.0000000000000002
eig3p_c,9.999999999999958e-05,1.0000000000000002
2cpr5p_c,9.999999999999958e-05,1.0000000000000002
3ig3p_c,9.999999999999958e-05,1.0000000000000002
ile-L_c,9.999999999999958e-05,1.0000000000000002
3c2hmp_c,9.999999999999958e-05,0.9999999999999986
3c4mop_c,9.999999999999958e-05,0.9999999999999986
2ippm_c,9.999999999999958e-05,1.0000000000000002
3c3hmp_c,9.999999999999958e-05,1.0000000000000002
3hmrsACP_c,9.999999999999958e-05,1.0000000000000002
kdo_c,9.999999999999958e-05,1.0000000000000002
ckdo_c,9.999999999999958e-05,1.0000000000000002
kdo8p_c,9.999999999999958e-05,1.0000000000000002
lac-L_c,9.999999999999958e-05,1.0000000000000002
4mop_c,9.999999999999958e-05,1.0000000000000002
leu-L_c,9.999999999999958e-05,1.0000000000000002
mthgxl_c,9.999999999999958e-05,1.0000000000000002
lipidX_c,9.999999999999958e-05,1.0000000000000002
u23ga_c,9.999999999999958e-05,1.0000000000000002
lipidAds_c,9.999999999999958e-05,1.0000000000000002
agpgEC_c,9.999999999999958e-05,1.0000000000000002
agpeEC_c,9.999999999999958e-05,1.0000000000000002
agpcEC_c,9.999999999999958e-05,1.0000000000000002
apgEC_c,9.999999999999958e-05,1.0000000000000002
cdpea_c,9.999999999999958e-05,1.0000000000000002
lpsEC_c,9.999999999999958e-05,1.0000000000000002
2mcit_c,9.999999999999958e-05,0.9999999999999986
2mcacn_c,9.999999999999958e-05,1.0000000000000002
micit_c,0.00010000000000000029,1.0000000000000002
5mdru1p_c,9.999999999999958e-05,1.0000000000000002
met-L_c,9.999999999999958e-05,0.6333290135856088
5mthf_c,9.999999999999958e-05,1.0000000000000002
mmcoa-S_c,9.999999999999958e-05,1.0000000000000002
mmcoa-R_c,9.999999999999958e-05,1.0000000000000002
lipidA_c,9.999999999999958e-05,1.0000000000000002
kdolipid4_c,0.00010000000000000029,1.0000000000000002
5mta_c,9.999999999999958e-05,1.0000000000000002
5mtr_c,9.999999999999958e-05,1.0000000000000002
methf_c,9.999999999999958e-05,0.9999999999999986
5mdr1p_c,9.999999836955696e-05,1.0000000000000002
nmn_c,9.999999999999958e-05,1.0000000000000002
h2o_e,999.9999890674358,1000.0000109325642
nmn_e,9.999999999999958e-05,1.0000000000000002
dnad_c,9.999999999999958e-05,1.0000000000000002
nac_c,9.999999999999958e-05,1.0000000000000002
nicrnt_c,9.999999999999958e-05,1.0000000000000002
dgtp_c,9.999999999999958e-05,1.0000000000000002
dudp_c,9.999999999999958e-05,1.0000000000000002
datp_c,9.999999999999958e-05,0.39696157815812044
ncam_c,9.999999999999958e-05,1.0000000000000002
quln_c,9.999999999999958e-05,0.1494062726111801
xtsn_c,9.999999999999958e-05,1.0000000000000002
thymd_c,9.999999999999958e-05,1.0000000000000002
dgsn_c,0.000941681077075093,0.0025630033518542583
pppi_c,9.999999999999958e-05,1.0000000000000002
no2_c,9.999999999999958e-05,1.0000000000000002
orot5p_c,9.999999999999958e-05,1.0000000000000002
pro-L_c,9.999999999999958e-05,1.5773850744616515
pnto-R_c,9.999999999999958e-05,1.0000000000000002
ugmda_c,9.999999999999958e-05,1.0000000000000002
uagmda_c,9.999999999999958e-05,1.0000000000000002
trdrd_c,9.999999999999958e-05,0.9999999999999993
trdox_c,0.00010000000000000029,1.0000000000000002
pdx5p_c,9.999999999999958e-05,1.0000000000000002
pydxn_c,9.999999999999958e-05,1.0000000000000002
peEC_c,9.999999999999958e-05,1.0000000000000002
3php_c,9.999999999999958e-05,0.9999999999999986
pgpEC_c,9.999999999999958e-05,1.0000000000000002
phe-L_c,9.999999999999958e-05,0.5026354596050889
phpyr_c,9.999999999999958e-05,1.8545957687244503
4r5au_c,9.999999999999958e-05,1.0000000000000002
4ppan_c,9.999999999999958e-05,1.0000000000000002
ppap_c,9.999999999999958e-05,1.0000000000000002
4ppcys_c,9.999999999999958e-05,1.0000000000000002
pan4p_c,9.999999999999958e-05,1.0000000000000002
r1p_c,9.999999999999958e-05,1.0000000000000002
34hpp_c,9.999999999999958e-05,1.0000000000000002
uaagmda_c,9.999999999999958e-05,1.0000000000000002
peptidoEC_c,9.999999999999958e-05,1.0000000000000002
fpram_c,9.999999999999958e-05,1.0000000000000002
prbamp_c,9.999999999999958e-05,1.0000000000000002
prfp_c,9.999999999999958e-05,1.0000000000000002
skm5p_c,9.999999999999958e-05,1.0000000000000002
psEC_c,0.00010000000000000029,1.0000000000000002
pser-L_c,9.999999999999958e-05,1.0000000000000002
pydx_c,9.999999999999958e-05,1.0000000000000002
ribflv_c,0.015311375157527547,0.08292651771636561
dmlz_c,9.999999999999958e-05,1.0000000000000002
xu5p-D_c,0.06952858012315148,2.6897452174724177
s7p_c,9.999999999999958e-05,1.0000000000000002
sucorn_c,9.999999999999958e-05,1.0000000000000002
so4_c,9.999999999999958e-05,1.0000000000000002
sl26da_c,9.999999999999958e-05,0.9999999999999986
sl2a6o_c,9.999999999999958e-05,1.0000000000000002
sucglu_c,9.999999999999958e-05,1.0000000000000002
sucgsa_c,9.999999999999958e-05,1.0000000000000002
skm_c,0.008454942331367817,0.09753266809218362
thr-L_c,0.00010000000000000029,0.7303075187909025
tyr-L_c,9.999999999999958e-05,1.1211992920426717
tre6p_c,9.999999999999958e-05,1.0000000000000002
tre_c,9.999999999999958e-05,1.0000000000000002
tre_e,9.999999999999958e-05,1.0000000000000002
glc-D_e,24.51154529307282,27.769760213143925
trp-L_c,9.999999999999958e-05,0.06728716860537395
indole_c,9.999999999999958e-05,1.0000000000000002
u3hga_c,9.999999999999958e-05,1.0000000000000002
uamag_c,9.999999999999958e-05,1.0000000000000002
ugmd_c,9.999999999999958e-05,1.0000000000000002
u3aga_c,9.999999999999958e-05,1.0000000000000002
uaccg_c,9.999999999999958e-05,1.0000000000000002
uama_c,9.999999999999958e-05,1.0000000000000002
uamr_c,9.999999999999958e-05,1.0000000000000002
val-L_c,9.999999999999958e-05,17.990502292166187
xyl-D_c,9.999999999999958e-05,1.0000000000000002
4abut_e,9.999999999999958e-05,0.9999999999999986
ac_e,9.999999999999958e-05,0.2070772062615493
ala-L_e,9.999999999999958e-05,1.0000000000000002
arab-L_e,9.999999999999958e-05,0.9999999999999986
arg-L_e,9.999999999999958e-05,1.0000000000000002
asn-L_e,9.999999999999958e-05,1.0000000000000002
asp-L_e,9.999999999999958e-05,1.0000000000000002
charge_e,999.9999890674358,1000.0000109325642
chol_e,9.999999999999958e-05,1.0000000000000002
co2tot_e,0.05999999999999985,0.09999999999999991
for_e,9.999999999999958e-05,0.9999999999999986
fum_e,9.999999999999958e-05,0.14999999999999977
gal_e,9.999999999999958e-05,0.9999999999999986
glcn_e,24.500000000000053,25.499999999999968
glu-L_e,9.999999999999958e-05,1.0000000000000002
glyb_e,9.999999999999958e-05,0.9999999999999986
glyc3p_e,9.999999999999958e-05,1.0000000000000002
h_e,999.9999890674358,1000.0000109325642
his-L_e,9.999999999999958e-05,1.0000000000000002
ile-L_e,9.999999999999958e-05,0.9999999999999986
k_e,9.999999999999958e-05,1.0000000000000002
leu-L_e,9.999999999999958e-05,0.9999999999999986
lys-L_e,9.999999999999958e-05,1.0000000000000002
na1_e,9.999999999999958e-05,93.00000000000006
nh3_e,21.79999999999998,22.700000000000006
o2_e,0.12140938235312915,0.3000000000000001
orn_e,9.999999999999958e-05,1.0000000000000002
pi_e,64.19999999999995,64.19999999999995
pro-L_e,9.999999999999958e-05,1.0000000000000002
ptrc_e,9.999999999999958e-05,1.0000000000000002
ser-L_e,9.999999999999958e-05,1.0000000000000002
so4_e,12.300000000000017,12.400000000000025
succ_e,9.999999999999958e-05,42.39999999999985
thr-L_e,9.999999999999958e-05,1.0000000000000002
val-L_e,9.999999999999958e-05,1.0000000000000002
xyl-D_e,9.999999999999958e-05,0.9999999999999986
h_c,999.9999890674358,1000.0000109325642
charge_c,999.9999890674358,1000.0000109325642
na1_c,9.999999999999958e-05,1.0000000000000002
h2_e,9.999999999999958e-05,1.0000000000000002
k_c,9.999999999999958e-05,1.0000000000000002
no3_c,9.999999999999958e-05,1.0000000000000002
biomass_c,999.9999890674358,1000.0000109325642
biomass_e,999.9999890674358,1000.0000109325642
orot_e,9.999999999999958e-05,0.07687379884689322
