,lb,ub
icit_c,0.005808061665204102,0.4330126154795871
acg5sa_c,0.00010000000000000029,1.0000000000000002
pap_c,0.00010000000000000029,1.0000000000000002
adn_c,0.00020709858744249102,0.0006919119473422747
ins_c,0.00010000000000000029,1.0000000000000002
nh3_c,0.050000000000000044,1.0000000000000002
4adcho_c,0.00010000000000000029,1.0000000000000002
4abz_c,0.00010000000000000029,1.0000000000000002
chor_c,0.00010000000000000029,1.0000000000000002
gln-L_c,0.00010000000000000029,16.367596694852978
ade_c,0.0029568548321777994,0.09141525331664885
hxan_c,0.00010000000000000029,1.0000000000000002
gdp_c,0.00010000000000000029,3.5011219532279307
ametam_c,0.00010000000000000029,1.0000000000000002
gmp_c,0.01177302005774079,1.0829159384122378
prpp_c,0.00010000000000000029,1.0000000000000002
aps_c,0.011566171110607199,0.03321019014989513
paps_c,0.00010000000000000029,1.0000000000000002
dcamp_c,0.00010000000000000029,1.0000000000000002
fum_c,0.00010000000000000029,12.134886427998692
25aics_c,0.00010000000000000029,1.0000000000000002
aicar_c,0.00010000000000000029,1.0000000000000002
asp-L_c,9.999999999999994e-05,30.459167247132726
imp_c,0.3455601430376452,1.5773850744616515
gam6p_c,0.00010000000000000029,5.405067300319659
adphep-DD_c,0.00012140938235312915,1.0000000000000002
adphep-LD_c,0.00010000000000000029,0.823659572776197
ptrc_c,0.00010000000000000029,1.0000000000000002
hcys-L_c,0.8668690873453031,1.4843648755912653
10fthf_c,0.00010000000000000029,1.0000000000000002
fprica_c,0.00010000000000000029,0.9999999999999986
thf_c,0.00010000000000000029,1.0000000000000002
air_c,0.00010000000000000029,1.0000000000000002
5caiz_c,0.00010000000000000029,1.0000000000000002
5aizc_c,0.00010000000000000029,0.9999999999999986
ala-D_c,0.00010000000000000029,1.0000000000000002
alaala_c,0.00010000000000000029,1.0000000000000002
ala-L_c,0.00010000000000000029,11.043674674398996
pydx5p_c,9.999999999999958e-05,1.0000000000000002
pyam5p_c,0.00010000000000000029,1.0000000000000002
glyc_c,0.00010000000000000029,0.9999999999999986
malt_c,0.00010000000000000029,1.0000000000000002
malttr_c,0.00010000000000000029,1.0000000000000002
glc-D_c,0.00010000000000000029,1.0000000000000002
maltttr_c,0.00010000000000000029,1.0000000000000002
maltpt_c,0.00010000000000000029,1.0000000000000002
malthx_c,0.00010000000000000029,1.0000000000000002
malthp_c,0.00010000000000000029,1.0000000000000002
2dmmq8_c,0.00010000000000000029,1.0000000000000002
mqn8_c,0.00010000000000000029,1.0000000000000002
for_c,0.00010000000000000029,1.0000000000000002
r5p_c,0.00010000000000000029,1.4003465422343337
anth_c,0.0011908847344743673,0.014329068932374364
pran_c,0.00010000000000000029,1.0000000000000002
5apru_c,0.00010000000000000029,1.0000000000000002
5aprbu_c,0.00010000000000000029,1.0000000000000002
arab-L_c,0.00010000000000000029,1.0000000000000002
arg-L_c,0.00010000000000000029,48.51210202107248
argsuc_c,9.999999941833367e-05,1.0000000000000002
citr-L_c,0.4756995615180537,5.838501843992315
aspsa_c,0.00010000000000000029,0.9999999999999986
4pasp_c,0.00010000000000000029,0.9999999999999986
asn-L_c,0.00010000000000000029,3.1418854578943605
ala-B_c,0.00010000000000000029,1.0000000000000002
cbp_c,0.00010000000000000029,1.0000000000000002
cbasp_c,0.00010000000000000029,3.5050802595628423
q8_c,0.00010000000000000029,1.0000000000000002
iasp_c,0.00010000000000000029,1.0000000000000002
q8h2_c,0.00010000000000000029,1.0000000000000002
mql8_c,0.00010000000000000029,1.0000000000000002
succ_c,0.00010000000000000029,6.192868797421221
h2o2_c,0.00010000000000000029,1.0000000000000002
oaa_c,0.00010000000000000029,0.9999999999999986
succoa_c,0.00010000000000000029,10.005830987914187
sucarg_c,0.00010000000000000029,1.0000000000000002
prbatp_c,9.999999999999994e-05,1.0000000000000002
betald_c,0.00010000000000000029,1.0000000000000002
glyb_c,0.00010000000000000029,1.0000000000000002
btnso_c,0.00010000000000000029,1.0000000000000002
btn_c,9.999999944553679e-05,1.0000000000000002
cys-L_c,0.00010000000000000029,1.0000000000000002
actACP_c,0.00010000000000000029,1.0000000000000002
malACP_c,9.999999999999958e-05,1.0000000000000002
ddcaACP_c,0.00010000000000000029,1.0000000000000002
cdpdag1_c,0.00010000000000000029,1.0000000000000002
cmp_c,0.25293577480075224,2.42842093646731
paEC_c,0.00010000000000000029,1.0000000000000002
pphn_c,9.999999999999958e-05,1.0000000000000002
3psme_c,0.00010000000000000029,1.0000000000000002
pgEC_c,0.00010000000000000029,1.0000000000000002
clpnEC_c,0.00010000000000000029,1.0000000000000002
csn_c,0.016565512011598473,0.08401505195846534
ura_c,0.00010000000000000029,1.0000000000000002
utp_c,2.316336241779819,34.991428000604834
ctp_c,0.00010000000000000029,12.785329461759414
so3_c,0.00010000000000000029,1.0000000000000002
acser_c,0.00010000000000000029,1.0000000000000002
h2s_c,0.00010000000000000029,1.0000000000000002
cyst-L_c,0.00010000000000000029,1.0000000000000002
cytd_c,0.0008193694113263793,0.019138411129290038
uri_c,0.00010000000000000029,1.0000000000000002
cdp_c,0.00010000000000000029,1.0000000000000002
dcmp_c,0.00010000000000000029,1.0000000000000002
dcdp_c,0.00010000000000000029,1.0000000000000002
fad_c,0.00010000000000000029,1.543896995050693
fadh2_c,0.00010000000000000029,0.9999999999999977
dad-2_c,0.003598100458433229,0.01632801363150391
din_c,0.00010000000000000029,1.0000000000000002
damp_c,0.00010000000000000029,0.08092757301723554
dadp_c,0.00010000000000000029,0.9999999999999986
12dgrEC_c,0.00010000000000000029,1.0000000000000002
26dap-M_c,0.00010000000000000029,1.0000000000000002
lys-L_c,9.999999999999958e-05,2.217095847240272
26dap-LL_c,0.00010000000000000029,1.0000000000000002
db4p_c,0.00010000000000000029,1.0000000000000002
dctp_c,0.05854335069331975,0.1755508859532604
dutp_c,0.00011502740794398137,1.0000000000000002
dcyt_c,0.00010000000000000029,1.0000000000000002
duri_c,0.00010000000000000029,0.9999999999999986
2ddg6p_c,9.999999999999958e-05,0.057027058930045386
e4p_c,0.012362503741650745,0.10785233540287929
pep_c,0.13003374865925924,3.6751662593210637
2dda7p_c,9.999999999999994e-05,1.0000000000000002
g3p_c,0.00010000000000000029,1.0000000000000002
dgmp_c,0.08870564496533419,0.253529520750988
dgdp_c,0.00010000000000000029,1.0000000000000002
23dhmb_c,0.00010000000000000029,1.0000000000000002
3mob_c,0.00010000000000000029,1.0000000000000002
23dhmp_c,0.00010000000000000029,1.0000000000000002
3mop_c,9.999998462481307e-05,1.0000000000000002
dha_c,0.00010000000000000029,0.9999999999999986
dhap_c,0.027743688319622633,7.426111478671453
23dhdp_c,0.00010000000000000029,1.0000000000000002
thdp_c,0.00010000000000000029,1.0000000000000002
dhf_c,0.00010000000000000029,1.0000000000000002
dhpt_c,0.00010000000000000029,1.0000000000000002
dhnpt_c,0.00010000000000000029,1.0000000000000002
6hmhpt_c,0.00010000000000000029,1.0000000000000002
gcald_c,0.00010000000000000029,1.0000000000000002
dhor-S_c,0.0028398020591311724,0.04848925260264793
orot_c,0.00010000000000000029,1.0000000000000002
25drapp_c,0.00010000000000000029,1.0000000000000002
6hmhptpp_c,0.00010000000000000029,1.0000000000000002
3dhq_c,0.00010000000000000029,1.0000000000000002
3dhsk_c,0.00010000000000000029,1.0000000000000002
25dkglcn_c,0.00010000000000000029,1.0000000000000002
dkmpp_c,0.00010000000000000101,1.0000000000000002
2kmb_c,9.999999999999958e-05,1.0000000000000002
2dmmql8_c,0.00010000000000000029,1.0000000000000002
dhpmp_c,0.00010000000000000029,1.0000000000000002
ahdt_c,9.99999671211434e-05,1.0000000000000002
dpcoa_c,0.00010000000000000029,1.0000000000000002
2dhp_c,0.00010000000000000029,1.0000000000000002
pant-R_c,0.00010000000000000029,1.0000000000000002
2dr5p_c,0.00010000000000000029,1.0000000000000002
dtmp_c,0.00010000000000000029,1.0000000000000002
dump_c,0.00010000000000000029,1.0000000000000002
2dr1p_c,0.00010000000000000029,1.0000000000000002
udcpdp_c,0.00010000000000000029,1.0000000000000002
6pgc_c,0.0016580829447549767,15.239479389403657
kdo2lipid4_c,0.00010000000000000029,1.0000000000000002
kdo2lipid4L_c,0.00010000000000000029,1.0000000000000002
lipa_c,0.00010000000000000029,1.0000000000000002
2pg_c,0.00010000000000000029,1.0000000000000002
etha_c,0.00010000000000000029,1.0000000000000002
f6p_c,0.10245966898066446,1.5552223964518732
fdp_c,0.09327829623283881,64.91622389252457
fmn_c,9.999999999999958e-05,0.3451602733160588
mal-L_c,9.999999999999958e-05,23.284903881247658
gam1p_c,0.00010000000000000029,1.0000000000000002
acgam1p_c,0.00010000000000000029,1.0000000000000002
g1p_c,0.00010000000000000029,0.9999999999999986
dttp_c,0.4691562388011666,20.009238522970268
glyc3p_c,0.00010000000000000029,5.533469910918429
glu5sa_c,0.00010000000000000029,1.0000000000000002
1pyr5c_c,9.999999996272592e-05,1.0000000000000002
glu5p_c,0.00010000000000000029,1.0000000000000002
6pgl_c,0.00010000000000000029,1.0000000000000002
gal_c,0.00010000000000000029,1.0000000000000002
udpg_c,0.13675544478304483,17.574880127000558
13dpg_c,0.021653585590898063,0.21580369353536044
gar_c,0.00010000000000000029,1.0000000000000002
fgam_c,0.00010000000000000029,1.0000000000000002
glyclt_c,0.00010000000000000029,1.0000000000000002
ser-L_c,9.999999999911566e-05,0.7354694733786729
gly_c,0.00010000000000000029,1.0000000000000002
mlthf_c,0.00010000000000000029,1.0000000000000002
glycogen_c,0.00010000000000000029,1.0000000000000002
2h3oppan_c,0.00010000000000000029,1.0000000000000002
adpglc_c,0.005854335069331948,0.02404671098457849
pram_c,0.00010000000000000029,1.0000000000000002
glu-D_c,0.00010000000000000029,1.0000000000000002
glx_c,0.00010000000000000029,0.9999999999999986
2aobut_c,0.00010000000000000029,1.0000000000000002
glyc-R_c,0.45599688978163766,10.402429048143588
3pg_c,1.1843414117574744,10.632899414949678
