,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
0,0.455045829781594,-0.08046804638163631,-0.017733195150633527,0.00969087272631755,0.0071729467212953615,0.028743262157633283,0.0,0.01372568420113313,0.0,0.0005398730387860175,0.0,0.0019425473845071431,-0.06918975685718792,-0.002072535005086491,0.001627311786232506,0.03435197005921294,0.10354172691640084,0.0,0.03742231728803587,0.00465911192816958,0.011503818461776975,-0.03435197005921294,0.009046199637606833,-0.007729459156992502,1.414539444600127,0.0,0.0,0.0014630101562426198,0.01756670157441678,-0.03797985883726565,0.0,-0.015213396791133737,0.0,-0.008974269927050091,0.0,0.0,0.04097722618985344,0.007173692343047235,0.0009143813476541501,-0.009165207922688308,-0.02289253645940442,0.0018287626953058533,-0.05689428488842328,-0.01849081175551013,-0.002115479383307423,-0.03248466886073507,0.0,-0.04018576165113404,-0.0264524227137374,0.022803881281120302,-0.03132592469831014,0.0,0.015213396791130552,-0.1377792106363134,0.05220432341977064,0.0,0.03398983166582314,-0.09916905532970177,-0.017343212940935143,-0.05701382829892646,-0.42069385972238105,0.0,0.0,-0.04097722618985344,0.0009429095530117854,0.021317370154353723,-0.0061479858002617006,-0.008939076329811942,0.00836314708522928,-0.006387235082290766,0.02598882297398367,0.03237605805627444,0.0,0.08477501923390868,0.0,0.06441616087560571,-0.004335803235232354,8.562287781413281e-16,0.09118007340233969,-0.0020827591615173316,0.09372950859789098,0.08456430067520276,-0.038610155306609086,0.009165207922688308,0.0,0.0,-0.06831031378876165,0.0,0.0,0.0
1,-0.08046804638163631,2.2178273646291524,-0.024036825216455688,0.015410114265563553,0.10279574960645897,0.2327171503266513,0.0,0.04638703172931949,0.0,0.004747582877683517,0.0,-0.07241762318033437,0.11202927111915342,-0.045275951908702594,0.03542081157717043,-0.06431737116537281,-0.17634664228452615,0.0,0.027822357300503416,0.0002248987608226891,0.42368573585557373,0.06431737116537281,-0.13718976770391725,-0.09236462722669891,-4.377260806636291,0.0,0.0,0.04338487937598295,-0.07499177022303981,-0.10225560105042109,0.0,-0.00561919335753303,0.0,-0.034641008586699176,0.0,0.0,-0.29978164743247204,0.1568496374704699,0.027115549609987993,-0.005054863574896206,-0.035309369838146434,0.05423109921997907,-0.06824722453798883,-0.38600139179910936,-0.3026892362694698,0.02380029827256757,0.0,-0.3126379391423322,-1.2700539060161449,0.03642691061352916,-0.05538745779096511,0.0,0.0056191933575101315,0.4123670720168842,-0.05681867208966363,0.0,-0.016940530647579586,0.4270633577674319,-0.15840294983910636,-0.0656310503236098,0.0161506752162635,0.0,0.0,0.29978164743247204,-0.0017821413844323684,-0.002241518025345793,-0.007041281305084939,-0.12196579948126456,-0.02390595667186735,-0.007108468440709112,-0.04041141449350551,-0.03330294605279636,0.0,-0.19875680722508657,0.0,-0.286050784774204,-0.039600737459776644,-1.1785459179242712e-15,-0.7377589834114507,0.00512405203932169,-0.26358721747190345,-0.26864208104679965,-0.014696285750523607,0.005054863574896206,0.0,0.0,0.9624697443635541,0.0,0.0,0.0
2,-0.017733195150633527,-0.024036825216455688,0.14643310098996698,0.0026096845289183645,0.014085045292087163,0.0003348607395703733,0.0,0.0030357048474009916,0.0,-4.091330742486995e-05,0.0,0.0012950113576738395,-0.031121581129346737,-0.00021403854769359325,-0.0003582127834329697,0.0029229344775003672,0.03404451560684711,0.0,0.0053885289744263,0.0005639282204684615,-0.029530021609188602,-0.0029229344775003672,0.0017403398029943854,-0.0030295227173943898,0.15738429134286866,0.0,0.0,0.024219194890935866,0.0007624758246184909,0.020360332563931834,0.0,0.0010746373041180617,0.0,-0.0019858915221913523,0.0,0.0,-0.007020918874189259,0.0022169618825247837,0.015136996532180402,-0.0026937045918754387,0.052453442002349304,0.030273993322829887,-0.011451539428329247,-0.0058856386277364265,0.0006566818055018548,-0.02811065770901174,0.0,0.0023803279648065513,-0.0031117082817326614,0.014897651282376592,-0.014980384054564946,0.0,-0.0010746373041174181,-0.026826714398359108,0.009463455014100121,0.0,0.020264209922450104,-0.028591271898986442,-0.0021258054656458363,-0.011073298426957987,0.02065612962813387,0.0,0.0,0.007020918874189259,-6.412882615636654e-05,0.010852033558888826,-0.0012946256810599124,-0.02258852491562097,0.0003328082173758345,-0.0018660827223757406,0.0025901262601245385,0.004456208982500276,0.0,0.04415161360668286,0.0,0.02336851444246558,-0.0005314524186286538,-1.9661022662786423e-09,-0.004028663691205457,-0.000303613794572572,0.030711379094880135,0.028017674503004707,0.001764559466729024,0.0026937045918754387,0.0,0.0,-0.028913092964918036,0.0,0.0,0.0
3,0.00969087272631755,0.015410114265563553,0.0026096845289183645,0.19472569139680862,0.0005681258600823372,-0.007554653896088891,0.0,-0.004032048461729258,0.0,-0.00027363761475701734,0.0,-0.0006010062415749529,0.0277506586353586,0.0005547700618489562,-0.00048185027320420544,0.005066914449484372,-0.02268374418587421,0.0,-0.00031492507321880843,0.00045607866405839227,-0.01886485821685092,-0.005066914449484372,0.00038944355434003704,0.004925760858644787,0.5532354353656436,0.0,0.0,-0.000984993191419965,0.002862614596772313,0.006173711166638699,0.0,0.002771500406374559,0.0,0.0023541932609018805,0.0,0.0,-0.01492264893710193,0.0010428423256708954,-0.0006156207446363226,0.0011933691899806346,0.004688581850700668,-0.0012312414892721997,0.009713278983053446,-0.00675880288402594,0.007947023573586122,0.006245577388465239,0.0,0.021105001660750453,0.004734991189940691,-0.007818180577562171,0.0015509375276589181,0.0,-0.0027715004063802212,0.03564678292517983,-0.02027135401258604,0.0,0.004223913413777203,0.0222151672232579,0.004883247373201139,0.009394060112425832,-0.004623958276833172,0.0,0.0,0.01492264893710193,-0.00013146466742717635,-0.002313809505487331,0.12129947870764536,0.008500709566215073,-5.7551748468243294e-05,0.0005669672334587802,0.005124466197952624,0.004557498964493842,0.0,-0.018659399633709994,0.0,-0.01766361302842114,0.001220811843303994,5.643615533082303e-16,-0.023151143558359726,-0.0007229430227369776,-0.01848092634996642,-0.01728755715998578,0.013431615701927045,-0.0011933691899806346,0.0,0.0,0.006713489753582923,0.0,0.0,0.0
4,0.0071729467212953615,0.10279574960645897,0.014085045292087163,0.0005681258600823372,2.7518948208011236,0.031859653719473954,0.0,0.00908935849369558,0.0,0.0007014878604499689,0.0,-0.003036468926202948,0.22397924369085886,-0.026403973898571697,0.02943697595759345,0.012684968539955072,-0.2112942751509037,0.0,0.02160059448735884,-1.0058490212269345e-05,0.38080889470700197,-0.012684968539955072,0.0018961015023825562,-0.008905567457191505,-0.17052478521332615,0.0,0.0,-0.13278922620156916,0.00869390728097443,0.28502327752779394,0.0,-0.11736868322661294,0.0,-0.0074381157578963285,0.0,0.0,0.27123976605978567,-0.02041316080703775,-0.0829932663759808,0.022568424316607594,0.03687645393921343,-0.16598653275195635,0.012583260761625782,0.09340099868062113,-0.009144795861191168,0.20631714871572596,0.0,-0.04309761200396143,-0.05512853202956436,0.03830441463634066,0.13196394089028501,0.0,0.11736868322660672,0.0066627679962325895,0.08475516841398023,0.0,0.06244496125512354,0.04131707199944963,-0.05556688810844237,0.011533924449464352,0.005512021818659687,0.0,0.0,-0.27123976605978567,0.0037796730108030927,-1.709359693752032,0.001007680693098644,-0.004684824893865163,0.01056964089981082,0.015483035307013162,0.002115327640144258,-0.013367707666868903,0.0,-0.5338527910135525,0.0,-0.22868556269537837,-0.013891722027112705,3.2994235250803783e-15,0.31410367025855407,0.0003194098385484803,-0.21988043276954677,-0.19731200845293922,-0.03465430400321414,-0.022568424316607594,0.0,0.0,0.08232152158011444,0.0,0.0,0.0
5,0.028743262157633283,0.2327171503266513,0.0003348607395703733,-0.007554653896088891,0.031859653719473954,1.4406894875264062,0.0,-0.0029691652961934415,0.0,-0.009733275372250477,0.0,-0.0133241476178146,-0.17570607451397155,-0.01980211477067058,0.011797586939494977,-0.002855400048109589,0.17285067446586208,0.0,-0.0054777022385246975,0.0013672946681333902,0.2958178511351184,0.002855400048109589,-0.03304602687589219,0.0012550075222817051,-2.706440688523815,0.0,0.0,0.032028517388702715,-0.021895579882513033,-0.010245033757061772,0.0,-0.026408381730660194,0.0,0.0013787027280274667,0.0,0.0,-0.14141016043748023,0.11412134121090149,0.020017823367936012,-0.014772280878538305,0.0338162654286118,0.04003564673587853,0.05726829455450106,-0.308575142013919,0.9461919316201508,-0.06907905058701777,0.0,0.7995219033924271,0.1718019740031059,-0.0007649280649108205,-0.18899733382557624,0.0,0.02640838173067668,-0.08997843157649554,0.03975710188850704,0.0,0.01305661152025064,0.04695832127897442,-0.08457502587697574,0.053996767749995324,-0.03159866220574289,0.0,0.0,0.14141016043748023,-0.000734246782433081,0.019753549251064324,0.005909944841149813,0.007679634920435763,-0.014170370293235325,-0.011102531419454501,0.011314970245125743,0.022417501664580272,0.0,0.1854823632353497,0.0,0.11105521222465271,-0.02114375646924156,2.6957370439410036e-15,-0.38960006376756956,-0.00014913595726431114,0.17395654603087946,0.15918426515234113,-0.1369367528554888,0.014772280878538305,0.0,0.0,0.5414558771852298,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.01372568420113313,0.04638703172931949,0.0030357048474009916,-0.004032048461729258,0.00908935849369558,-0.0029691652961934415,0.0,0.13021307767762264,0.0,-0.00032968100114989535,0.0,-0.0021799608686448604,0.0591676500929939,0.00026379647714429706,0.0008954722499834246,0.009661862308570256,-0.04950578778442365,0.0,-0.004015969251978106,0.000565785167095067,-0.015271500885813331,-0.009661862308570256,0.0003612003518199223,0.013112046393453307,0.9013151118559661,0.0,0.0,0.00462728974831857,0.007096228082108937,0.0011753807297065395,0.0,-0.01454544413584243,0.0,0.00636637267765422,0.0,0.0,0.006756963625830765,0.0024746418181032896,0.0028920560926999697,-0.00025734388776232475,0.00785949925464055,0.005784112185398944,0.013370610447687701,-0.006542531936938185,0.006479873312382375,0.019356458100440732,0.0,0.024484183463550694,0.013241611989869232,-0.004000064354406533,0.022771377609257175,0.0,0.01454544413583926,0.06907768232776498,-0.0006333874553929971,0.0,0.01274360919789634,0.050743691175446325,0.023652191479308353,0.012855018432797197,-0.004063821892562866,0.0,0.0,-0.006756963625830765,-0.00020474772776407627,-0.004078755329885786,0.0016383226704268395,0.018774451019021244,0.0028137025341330637,2.4160599681375316e-06,0.006848159774437191,0.006845743714469052,0.0,-0.028274889987769298,0.0,-0.02619284857318512,0.005913047869826256,4.3628298628171947e-16,-0.04379519641333481,-0.0010385477131609896,-0.03743228910413135,-0.03768963299189368,0.018333991152321375,0.00025734388776232475,0.0,0.0,0.041294652566870704,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0005398730387860175,0.004747582877683517,-4.091330742486995e-05,-0.00027363761475701734,0.0007014878604499689,-0.009733275372250477,0.0,-0.00032968100114989535,0.0,0.10455655085946172,0.0,-0.00025912893986133336,-0.0030428629801836403,7.26937463630586e-05,-0.00013351774811785728,0.000209049779781671,0.003251912759965312,0.0,-0.00022774885861620057,4.877520954671363e-05,0.007428297885137474,-0.000209049779781671,-0.0004950736264480209,0.00038802342885115585,-0.03408057244989822,0.0,0.0,0.00047066222990516137,-9.903827641653994e-05,-0.0005417207656076554,0.0,0.0010102649709256713,0.0,0.00020890975129195767,0.0,0.0,-0.0035293797255115267,0.0018549172953017344,0.0002941638936906687,-0.0007762615718863754,0.0003426656837286713,0.0005883277873812723,0.0008236296827569099,-0.005542336928810387,-0.018902076391857675,0.00030528637545296575,0.0,0.0810446403126957,0.0013227046162849667,-0.0005477924116911488,-0.002432446826129664,0.0,-0.0010102649709164634,-0.0030985135256386366,0.00042303580777364294,0.0,-0.0005908206327454247,0.0015113206292695512,-0.0018775748101726478,0.0007707737737721796,-0.00033082325900434667,0.0,0.0,0.0035293797255115267,1.8500239754512517e-05,0.0007321198915315769,0.00024179726771793653,0.0006416982604805388,-2.8615131392077912e-05,-0.0003374613972508319,0.0002376649111737565,0.0005751263084245925,0.0,0.004508578552173994,0.0,0.003270173468210877,-0.00046939370254470153,9.365182997579307e-17,-0.004103430531535754,8.163180610189916e-05,0.003721567994918365,0.0029453064230319926,-0.004609834154917471,0.0007762615718863754,0.0,0.0,0.010680121648876753,0.0,0.0,0.0
